game_id,fold,dropbacks,offense_only_mse,offense_defense_mse
2023_01_ARI_WAS,0,72,2.390953908044535,2.481799193400724
2023_01_BUF_NYJ,0,75,1.762216460971382,1.757319413511439
2023_01_CAR_ATL,0,64,1.655974829356638,1.6561296761694366
2023_01_CIN_CLE,3,69,1.769478206272078,1.7077722886435585
2023_01_DAL_NYG,2,69,2.5697591349290656,2.536407990592936
2023_01_DET_KC,0,80,2.65638804178725,2.676913047207012
2023_01_GB_CHI,0,78,2.706683740457219,2.7344692582440158
2023_01_HOU_BAL,1,83,2.3150514299321943,2.291880878309852
2023_01_JAX_IND,1,82,4.089076811780298,4.107154414196402
2023_01_LA_SEA,2,68,1.5318855083442928,1.5087004958798207
2023_01_LV_DEN,4,65,1.9347623415235577,1.9310314309510626
2023_01_MIA_LAC,0,86,2.3020938556223762,2.2565846304183066
2023_01_PHI_NE,2,96,2.5384188753262555,2.5459866864377427
2023_01_SF_PIT,1,85,2.750304937771421,2.7441808785303126
2023_01_TB_MIN,0,85,2.3094166824041533,2.3097227371410556
2023_01_TEN_NO,4,78,2.0468371359187234,2.048580731734934
2023_02_BAL_CIN,0,83,1.8259226912803153,1.8546770892051934
2023_02_CHI_TB,0,74,2.8265071490051614,2.8533100031206655
2023_02_CLE_PIT,1,81,3.8752708032125702,3.8252042411101557
2023_02_GB_ATL,3,65,1.9839383066118268,1.9795095695173974
2023_02_IND_HOU,0,87,1.8864967307671199,1.8702861966662248
2023_02_KC_JAX,4,94,1.6914247790572203,1.6811476366494293
2023_02_LAC_TEN,1,73,2.330169594701157,2.3045242488677693
2023_02_LV_BUF,3,64,2.710842060191758,2.7160065480136018
2023_02_MIA_NE,2,79,1.669448765482232,1.6666828387801829
2023_02_MIN_PHI,4,77,2.8944081577375678,2.8832725276963904
2023_02_NO_CAR,4,80,1.7731016510814086,1.7721951307761798
2023_02_NYG_ARI,3,77,2.3490499947153234,2.339435707436318
2023_02_NYJ_DAL,0,73,2.660073839034383,2.684684158290616
2023_02_SEA_DET,0,81,2.524195066205148,2.5040802842213177
2023_02_SF_LA,4,85,1.5448135673392156,1.530036357320921
2023_02_WAS_DEN,4,86,3.0717594752794857,3.045921146912117
2023_03_ATL_DET,3,80,1.850765776149725,1.85358053117377
2023_03_BUF_WAS,4,74,3.2138675014054043,3.173558874493335
2023_03_CAR_SEA,2,100,1.783191696863878,1.778554440936823
2023_03_CHI_KC,1,70,3.0956144943489234,3.030091416484932
2023_03_DAL_ARI,1,68,2.243526698524911,2.327945826091458
2023_03_DEN_MIA,0,67,3.7823817827000514,3.7628143535778045
2023_03_HOU_JAX,4,76,2.1434326771987635,2.157582371043451
2023_03_IND_BAL,1,89,1.6498789376795246,1.6620062584260844
2023_03_LAC_MIN,0,105,3.079076336194386,3.0849268187631496
2023_03_LA_CIN,4,90,2.089936564248613,2.1041825669371215
2023_03_NE_NYJ,1,69,1.70659019181688,1.7503667776767842
2023_03_NO_GB,4,87,1.5250708831454474,1.5308487627407186
2023_03_NYG_SF,4,75,1.7639876437148254,1.7719401957584735
2023_03_PHI_TB,0,68,2.3438680068067597,2.3582990888459503
2023_03_PIT_LV,1,79,2.537095640884245,2.5383194392808552
2023_03_TEN_CLE,4,67,2.4739375200042453,2.3844115106909993
2023_04_ARI_SF,0,69,1.8642378699998163,1.8631670446406001
2023_04_ATL_JAX,4,72,3.8025910164824515,3.761490224017427
2023_04_BAL_CLE,4,69,2.595255176242481,2.53765093938885
2023_04_CIN_TEN,3,66,2.4093604254844423,2.4492332765773672
2023_04_DEN_CHI,3,72,3.05056457616102,3.0065406011875635
2023_04_DET_GB,2,72,2.51725217759033,2.5730096568024745
2023_04_KC_NYJ,2,77,1.8999893302956212,1.9942560657331896
2023_04_LA_IND,3,74,2.613723922124655,2.6027036350664488
2023_04_LV_LAC,1,77,3.016923312420515,3.0360259026130993
2023_04_MIA_BUF,0,70,2.4348481896607783,2.4001914286405737
2023_04_MIN_CAR,3,60,5.793584171872189,5.777581311931055
2023_04_NE_DAL,4,73,3.476613213975077,3.465314216931081
2023_04_PIT_HOU,4,63,2.93099720482202,2.965549312746686
2023_04_SEA_NYG,2,80,4.542481915542679,4.561875310264403
2023_04_TB_NO,0,82,1.9803937835906626,2.00909295196075
2023_04_WAS_PHI,2,95,1.854815462371711,1.836822917349627
2023_05_BAL_PIT,4,81,2.528144493468322,2.547380555965678
2023_05_CAR_DET,3,73,2.505795810694861,2.5063490369903434
2023_05_CHI_WAS,2,93,2.5163203981612203,2.4794696512682477
2023_05_CIN_ARI,3,86,2.5959380664089107,2.6003281180204767
2023_05_DAL_SF,2,56,3.2326319424170546,3.1881931682459808
2023_05_GB_LV,3,69,3.163316103861592,3.15992906182627
2023_05_HOU_ATL,2,74,2.1240267322781192,2.1234265516564
2023_05_JAX_BUF,2,89,1.995468070784577,2.0134758002433397
2023_05_KC_MIN,1,91,1.9364764944760073,1.9532730815361974
2023_05_NO_NE,3,63,2.7626842453662817,2.742835693940779
2023_05_NYG_MIA,1,74,4.257578105504489,4.256827688831431
2023_05_NYJ_DEN,2,73,2.6486220331853993,2.632633079376861
2023_05_PHI_LA,2,84,2.2500939427145084,2.257866991568492
2023_05_TEN_IND,2,64,1.7484610606468176,1.7103674775392974
2023_06_ARI_LA,1,72,2.8922961304404455,2.8944976451174727
2023_06_BAL_TEN,3,67,2.1313271176252635,2.0899396748375296
2023_06_CAR_MIA,3,75,3.0081579651719834,3.0147440910434464
2023_06_DAL_LAC,3,81,2.196960995479094,2.1932321022006565
2023_06_DEN_KC,2,75,2.2940084462094648,2.2314199565187693
2023_06_DET_TB,0,88,2.0584190500973745,2.0488912554858065
2023_06_IND_JAX,3,95,2.822986531732995,2.815223158105646
2023_06_MIN_CHI,2,65,3.6627211560824384,3.650224535137323
