game_id,fold,dropbacks,offense_only_mse,offense_defense_mse
2021_03_WAS_BUF,0,77,3.0691868565767297,3.064990357099054
2021_04_ARI_LA,2,82,2.0378495749512475,2.0419064076283755
2021_04_BAL_DEN,4,84,1.753301525060023,1.8317969960035314
2021_04_CAR_DAL,2,69,2.7815158854605553,2.8397048679792274
2021_04_CLE_MIN,2,78,1.9373438475075397,1.9132722494572785
2021_04_DET_CHI,1,62,3.079681273013085,3.0676411612914203
2021_04_HOU_BUF,4,59,3.8891673693002753,3.811883330503773
2021_04_IND_MIA,0,69,2.5350429742377285,2.5777276682577597
2021_04_JAX_CIN,2,60,1.9834742197237338,1.938530437443746
2021_04_KC_PHI,2,90,1.9992989802416952,1.9981749864279348
2021_04_LV_LAC,1,82,2.313374154978111,2.3220290719077505
2021_04_NYG_NO,4,69,2.4170990617807657,2.551781582438543
2021_04_PIT_GB,0,82,2.0964591130928887,2.093554876659134
2021_04_SEA_SF,1,76,2.259691466190636,2.2580991531149155
2021_04_TB_NE,1,91,1.5540805560145952,1.547227501777412
2021_04_TEN_NYJ,2,93,2.008656814529328,2.029242602673192
2021_04_WAS_ATL,2,81,2.423825413969266,2.3382967991602683
2021_05_BUF_KC,1,93,2.5152545623750133,2.4923498260793413
2021_05_CHI_LV,0,62,1.5027846098519797,1.478404911820774
2021_05_CLE_LAC,4,82,3.0329298557174202,3.0318431833651363
2021_05_DEN_PIT,4,67,3.253906205637258,3.2818154988537667
2021_05_DET_MIN,4,75,2.592854375520701,2.573615182618348
2021_05_GB_CIN,3,82,3.1815607093898417,3.1758080408104266
2021_05_IND_BAL,3,90,2.6521239278541104,2.5879296967283016
2021_05_LA_SEA,0,76,2.605830090532252,2.5966007829415236
2021_05_MIA_TB,0,88,2.111844089502096,2.1775875359971404
2021_05_NE_HOU,4,62,2.772233930306161,2.8269547815537472
2021_05_NO_WAS,2,82,3.722180990383668,3.703840130958702
2021_05_NYG_DAL,4,76,3.5104100820590847,3.5781777718321996
2021_05_NYJ_ATL,1,81,1.765130073383086,1.7248332474718382
2021_05_PHI_CAR,1,82,2.5161930945644415,2.547796406163339
2021_05_SF_ARI,2,68,2.7858256144969324,2.76028793246284
2021_05_TEN_JAX,0,64,2.7399509233514245,2.708573928134844
2021_06_ARI_CLE,0,71,3.9930163374633296,4.010024428227548
2021_06_BUF_TEN,2,83,2.1796980619616164,2.218890953690689
2021_06_CIN_DET,2,80,2.1405631123998687,2.11229496687302
2021_06_DAL_NE,3,75,3.4736601050467226,3.5100351953980735
2021_06_GB_CHI,4,64,1.562585469182907,1.5683213696879
2021_06_HOU_IND,3,69,2.7318370310678093,2.7389500217895972
2021_06_KC_WAS,1,92,2.3149585684736196,2.30874137457133
2021_06_LAC_BAL,2,75,2.18830572647071,2.3093182260500336
2021_06_LA_NYG,4,90,2.6730311592879357,2.69589560193643
2021_06_LV_DEN,1,85,2.552051514945599,2.557257465607441
2021_06_MIA_JAX,3,94,2.0799010327643095,2.06838136096878
2021_06_MIN_CAR,4,96,2.7887618495113227,2.796014546069772
2021_06_SEA_PIT,4,77,2.061635812353269,2.0555592175840065
2021_06_TB_PHI,1,75,1.5666675897917521,1.555324094300826
2021_07_ATL_MIA,1,86,3.1389856640190317,3.1236230768976037
2021_07_CAR_NYG,0,82,1.5149392106237627,1.5191903262615765
2021_07_CHI_TB,4,82,2.6742577353981356,2.626910421397198
2021_07_CIN_BAL,0,91,2.7949632254233063,2.7889881227276074
2021_07_DEN_CLE,4,71,1.43951663677603,1.4626931488469983
2021_07_DET_LA,1,80,2.901739792628642,2.901562460599984
2021_07_HOU_ARI,0,68,2.941817613024344,2.933843911755111
2021_07_IND_SF,2,58,3.6876780927573902,3.678033451117334
2021_07_KC_TEN,2,91,2.2333393169403153,2.2630754449195876
2021_07_NO_SEA,1,69,2.6210676031254208,2.6237585161910073
2021_07_NYJ_NE,4,88,2.333408582402937,2.2536072728970167
2021_07_PHI_LV,0,75,2.0316121593568823,1.9876363415138416
2021_07_WAS_GB,4,86,2.3905134497827287,2.3844033572144645
2021_08_CAR_ATL,1,60,1.8472328660889301,1.822544941684268
2021_08_CIN_NYJ,3,89,3.797330123812459,3.812801934402782
2021_08_DAL_MIN,3,84,2.8423004775050638,2.82718986868743
2021_08_GB_ARI,4,75,2.2369032480876023,2.2291627697663077
2021_08_JAX_SEA,0,85,1.6081330567785368,1.6046932397589933
2021_08_LA_HOU,3,79,2.3165463269898683,2.306933906259207
2021_08_MIA_BUF,1,89,1.929244642809519,1.9355234902785443
2021_08_NE_LAC,2,77,2.9413263204847415,2.942693508558371
2021_08_NYG_KC,1,90,2.2653939179591744,2.2768012808080678
2021_08_PHI_DET,0,60,3.067062949648537,3.111564400952439
2021_08_PIT_CLE,4,73,1.8866872496932696,1.8832747377512058
2021_08_SF_CHI,2,66,2.8378785464895366,2.8801215092028873
2021_08_TB_NO,0,89,3.516765768824489,3.516936302531752
2021_08_TEN_IND,0,90,2.981904167994456,2.96332496885595
2021_08_WAS_DEN,3,75,1.90009413280044,1.9020276390330764
2021_09_ARI_SF,3,76,2.3584160133715093,2.3534362292907614
2021_09_ATL_NO,2,79,2.9205582715731575,3.045096109886358
2021_09_BUF_JAX,1,84,2.00994590836945,2.105092051820377
2021_09_CHI_PIT,0,70,2.02853902602776,2.0499990695735373
2021_09_CLE_CIN,4,70,5.276713868570866,5.2706211447497315
2021_09_DEN_DAL,2,75,2.5796550673821135,2.660327424776317
2021_09_GB_KC,1,77,1.7004654508874708,1.706296725705881
2021_09_HOU_MIA,4,99,2.444227096669758,2.4584566292586554
2021_09_LAC_PHI,3,64,2.0283049481818343,2.0368156711285033
2021_09_LV_NYG,4,74,2.617740896303614,2.602169053485967
2021_09_MIN_BAL,0,81,2.1602167046616416,2.1519949548295583
2021_09_NE_CAR,2,57,5.529031226432532,5.519916731191134
2021_09_NYJ_IND,2,90,2.3355173598749204,2.276402053938864
2021_09_TEN_LA,2,85,2.7931447723108374,2.7764661610975847
2021_10_ATL_DAL,0,65,3.0642783816693115,2.9218309817506127
2021_10_BAL_MIA,2,89,2.3395284250259003,2.371852480539884
2021_10_BUF_NYJ,1,79,2.7951972166980985,2.7350216764374444
2021_10_CAR_ARI,3,67,2.4713541309762252,2.4840284043317844
2021_10_CLE_NE,1,66,3.01898926270645,3.1069273171172638
2021_10_DET_PIT,4,81,1.3924914316723775,1.4087573429119324
2021_10_JAX_IND,1,78,1.4091003845572754,1.4518891210816933
2021_10_KC_LV,4,91,2.111723501244986,2.1062575458001933
2021_10_LA_SF,2,64,3.063939800012402,3.0530996410991906
2021_10_MIN_LAC,3,77,2.2848994017293753,2.267963051557957
2021_10_NO_TEN,3,70,2.0954628548590932,2.1261936294784927
2021_10_PHI_DEN,3,63,2.0570012326249993,2.063629114048099
2021_10_SEA_GB,2,87,1.7683349510029103,1.7525671869805608
2021_10_TB_WAS,3,74,2.3484361901233437,2.416821197116572
2021_11_ARI_SEA,0,77,1.6280726904738496,1.6141668941962666
2021_11_BAL_CHI,3,82,2.622605907958948,2.624633604276384
2021_11_CIN_LV,1,64,2.9210888544474223,2.9223184778207814
2021_11_DAL_KC,3,91,2.1990485012056107,2.2361442243200806
2021_11_DET_CLE,4,56,1.7872939924330924,1.8137057856703744
2021_11_GB_MIN,2,74,2.8119835282609174,2.875873576012772
2021_11_HOU_TEN,1,83,2.8725111735148188,2.9402175679040967
2021_11_IND_BUF,2,63,2.201495324172544,2.2569737163675394
2021_11_MIA_NYJ,4,77,2.7842179614409552,2.7369652646212277
2021_11_NE_ATL,0,66,3.6671595429372204,3.6583755207204964
2021_11_NO_PHI,3,72,2.987855199009045,2.99081908135227
2021_11_NYG_TB,0,91,2.1700692730062583,2.1565493905994995
2021_11_PIT_LAC,0,96,2.481191453575105,2.5046099940964623
2021_11_SF_JAX,1,55,1.844807077098286,1.8124373505643725
2021_11_WAS_CAR,0,55,2.441598710871481,2.454949493800976
2021_12_ATL_JAX,1,75,1.5776296990083154,1.5629386065438866
2021_12_BUF_NO,2,67,2.7004389242213898,2.747423520928253
2021_12_CAR_MIA,2,69,2.653966288370876,2.6723050289042174
2021_12_CHI_DET,0,69,2.3934233106842755,2.368518223034964
2021_12_CLE_BAL,0,79,2.5604573977207825,2.569266543805287
2021_12_LAC_DEN,2,77,3.770545553102345,3.7866055719660094
2021_12_LA_GB,1,87,3.2317648580728813,3.2353347701022694
2021_12_LV_DAL,4,92,1.9758023381129364,2.0471517528862684
2021_12_MIN_SF,1,62,3.2597138062118627,3.2676542017245276
2021_12_NYJ_HOU,4,60,3.802266298347216,3.9301109053833874
2021_12_PHI_NYG,2,66,2.1295062909105944,2.1344261555982413
2021_12_PIT_CIN,2,72,3.599464990648541,3.5957689687132364
2021_12_SEA_WAS,1,72,2.0559995950773207,2.0503885293680546
2021_12_TB_IND,4,85,3.104053374474052,3.108110508756901
2021_12_TEN_NE,2,61,1.9059947184345545,1.8959732449310158
2021_13_ARI_CHI,4,65,4.544309189314965,4.539681303670194
2021_13_BAL_PIT,4,79,2.1557985011982796,2.125609633414059
2021_13_DAL_NO,3,88,3.861651756663393,3.836412106437321
2021_13_DEN_KC,2,76,3.283182894386813,3.2774872285903567
2021_13_IND_HOU,3,59,2.450101877660109,2.4961496624001307
2021_13_JAX_LA,0,72,1.7165558385956075,1.697827703245372
2021_13_LAC_CIN,4,87,3.5666024500816196,3.553089485817496
2021_13_MIN_DET,1,88,2.378792733171938,2.398649161674212
2021_13_NE_BUF,1,39,1.4719967195703112,1.448038632762378
2021_13_NYG_MIA,3,89,1.3426317106976267,1.331138594717549
2021_13_PHI_NYJ,0,67,1.8748468632276536,1.807727036185194
2021_13_SF_SEA,4,74,3.6148141166902445,3.622201718718924
2021_13_TB_ATL,3,98,2.512269950579919,2.5038651937614977
2021_13_WAS_LV,0,75,1.3290863685993024,1.3193608397215326
2021_14_ATL_CAR,3,65,3.0949556888608982,3.1021143005446943
2021_14_BAL_CLE,3,86,2.962903645701826,2.963658507775788
2021_14_BUF_TB,1,110,1.4428836304238448,1.4546851635673177
2021_14_CHI_GB,0,83,3.359987866484444,3.370442603600621
2021_14_DAL_WAS,3,87,3.4804148451514583,3.5499062043106107
2021_14_DET_DEN,4,68,2.1061356734668175,2.0783559647010983
2021_14_JAX_TEN,2,82,2.2540830391594,2.2426256306901213
2021_14_LA_ARI,2,91,2.9436238229418126,2.9680346324588323
2021_14_LV_KC,4,79,2.290788425605093,2.292518326653324
2021_14_NO_NYJ,0,76,1.5098496041085863,1.4753632655374673
2021_14_NYG_LAC,3,74,2.4739483231682997,2.478520887357014
2021_14_PIT_MIN,1,77,3.493209909378611,3.4991550264132196
2021_14_SEA_HOU,3,81,1.9668905736392996,1.9547553696283033
2021_14_SF_CIN,2,87,1.7102340460495808,1.7190747512225106
2021_15_ARI_DET,2,81,2.8760468822454905,3.042441094758759
2021_15_ATL_SF,0,63,2.575704759744507,2.5544249301748017
2021_15_CAR_BUF,0,84,2.334930762408169,2.332943477039664
2021_15_CIN_DEN,4,67,1.7049644747555996,1.6851951674134928
2021_15_DAL_NYG,3,77,2.034231570338149,2.017915304648623
2021_15_GB_BAL,3,85,1.6204912457140919,1.6280318543920533
2021_15_HOU_JAX,4,72,1.8382997797786662,1.8519696487194688
2021_15_KC_LAC,3,92,3.233479748132703,3.244947411763498
2021_15_LV_CLE,4,69,1.7575402625653183,1.7620961557870736
2021_15_MIN_CHI,1,75,2.006688195778617,2.033985876489842
2021_15_NE_IND,3,61,3.0760443995063715,3.0657115846952023
2021_15_NO_TB,2,83,1.844336237810931,1.7431671260716421
2021_15_NYJ_MIA,2,64,3.137011995082323,3.171618402789862
2021_15_SEA_LA,3,67,2.5575952739629755,2.5819469429982256
2021_15_TEN_PIT,4,65,2.1715122187362166,2.1428735926390687
2021_15_WAS_PHI,3,65,2.972791786971569,2.9696093498347214
2021_16_BAL_CIN,0,92,2.5182308478700812,2.4971182024464005
2021_16_BUF_NE,0,85,1.9637125098806103,1.9926697767600388
2021_16_CHI_SEA,1,70,2.1005427885994807,2.0907551307730228
2021_16_CLE_GB,4,76,2.062908338104001,2.0695576562383793
2021_16_DEN_LV,0,54,2.6995957371231634,2.71174978842236
2021_16_DET_ATL,0,62,2.3201886327480437,2.295833794420762
2021_16_IND_ARI,0,75,1.960661911305541,1.964932364678649
2021_16_JAX_NYJ,3,68,3.0287682126070226,2.944868645863779
2021_16_LAC_HOU,1,68,3.2956017636480333,3.325401946448107
2021_16_LA_MIN,1,81,2.4147809578266193,2.3804737475003317
2021_16_MIA_NO,1,60,3.366103055510713,3.379070850625963
2021_16_NYG_PHI,0,81,2.3924264637467676,2.427103470368152
2021_16_PIT_KC,3,77,2.4624058024006614,2.5031523098463966
2021_16_SF_TEN,3,72,3.1400594199735785,3.1545433436014694
2021_16_TB_CAR,2,85,2.0520706370591975,2.0426014160442323
2021_16_WAS_DAL,2,84,3.123240915476422,3.054108029017109
2021_17_ARI_DAL,4,84,2.2146316240430117,2.2974379433117615
2021_17_ATL_BUF,2,61,2.665902503763813,2.6554370679916017
2021_17_CAR_NO,1,66,1.9786603052486191,1.9595593361940469
2021_17_CLE_PIT,1,96,1.61585901728352,1.5810638608662586
2021_17_DEN_LAC,4,63,2.419166920176535,2.4380428264847276
2021_17_DET_SEA,1,70,3.184539264168518,3.1634338204383137
2021_17_HOU_SF,4,62,2.5440762673583865,2.5443472063113277
2021_17_JAX_NE,0,66,2.8347390936411805,2.745684204146754
2021_17_KC_CIN,1,82,2.4486505813569055,2.493057322734407
2021_17_LA_BAL,3,73,2.673447883250072,2.6748743894998506
2021_17_LV_IND,3,63,2.0957390202684625,2.11062400758954
2021_17_MIA_TEN,2,63,2.4995627003464573,2.5074424888033646
2021_17_MIN_GB,1,87,1.3561439767375756,1.3883334319948808
2021_17_NYG_CHI,3,56,4.121919687708085,4.163221694200521
2021_17_PHI_WAS,3,69,1.6427704643075267,1.6234020741379398
2021_17_TB_NYJ,3,84,1.925679650545195,1.9061411004118252
2021_18_CAR_TB,4,90,1.8745569228641767,1.879250344986966
2021_18_CHI_MIN,0,81,4.0646357025203645,4.059900366561852
2021_18_CIN_CLE,0,60,2.976512273977117,2.9615357276588847
2021_18_DAL_PHI,1,69,3.053036709670155,3.0351176609948265
2021_18_GB_DET,2,73,3.351481767844558,3.4371232166184833
2021_18_IND_JAX,2,74,2.587216061560472,2.64263409466689
2021_18_KC_DEN,0,80,1.694094722286092,1.6918455231338896
2021_18_LAC_LV,2,108,2.182025233290104,2.1869639433436405
2021_18_NE_MIA,4,60,3.6053824345466627,3.6255979727952066
2021_18_NO_ATL,1,64,3.3758403872269542,3.317322078054724
2021_18_NYJ_BUF,1,82,2.107318891504035,2.0731088616671336
2021_18_PIT_BAL,0,88,1.7700759842916418,1.7520778284511815
2021_18_SEA_ARI,2,76,3.1773642726283415,3.212886450704603
2021_18_SF_LA,2,72,2.7313692799328737,2.7463972950493956
2021_18_TEN_HOU,3,71,2.23691424582436,2.248768471862526
2021_18_WAS_NYG,3,59,3.5048289272916553,3.5643659569977704
