column,dtype,null_count,nan_count,null_fraction
score_differential,Float64,2713,0,0.05481694011153318
posteam_score_post,Float64,2713,0,0.05481694011153318
defteam_score_post,Float64,2713,0,0.05481694011153318
score_differential_post,Float64,2713,0,0.05481694011153318
no_score_prob,Float64,0,0,0.0
opp_fg_prob,Float64,0,0,0.0
opp_safety_prob,Float64,0,0,0.0
opp_td_prob,Float64,0,0,0.0
fg_prob,Float64,0,0,0.0
safety_prob,Float64,0,0,0.0
td_prob,Float64,0,0,0.0
extra_point_prob,Float64,0,0,0.0
two_point_conversion_prob,Float64,0,0,0.0
ep,Float64,570,0,0.011517012850561706
epa,Float64,570,0,0.011517012850561706
total_home_epa,Float64,0,0,0.0
total_away_epa,Float64,0,0,0.0
total_home_rush_epa,Float64,0,0,0.0
total_away_rush_epa,Float64,0,0,0.0
total_home_pass_epa,Float64,0,0,0.0
total_away_pass_epa,Float64,0,0,0.0
air_epa,Float64,30987,0,0.6261011880707993
yac_epa,Float64,30987,0,0.6261011880707993
comp_air_epa,Float64,1517,0,0.03065141841105633
comp_yac_epa,Float64,1517,0,0.03065141841105633
total_home_comp_air_epa,Float64,0,0,0.0
total_away_comp_air_epa,Float64,0,0,0.0
total_home_comp_yac_epa,Float64,0,0,0.0
total_away_comp_yac_epa,Float64,0,0,0.0
total_home_raw_air_epa,Float64,0,0,0.0
total_away_raw_air_epa,Float64,0,0,0.0
total_home_raw_yac_epa,Float64,0,0,0.0
total_away_raw_yac_epa,Float64,0,0,0.0
wp,Float64,285,0,0.005758506425280853
def_wp,Float64,285,0,0.005758506425280853
home_wp,Float64,0,0,0.0
away_wp,Float64,0,0,0.0
wpa,Float64,723,0,0.014608421563080901
vegas_wpa,Float64,723,0,0.014608421563080901
vegas_home_wpa,Float64,285,0,0.005758506425280853
home_wp_post,Float64,3502,0,0.07075891053099491
away_wp_post,Float64,3502,0,0.07075891053099491
vegas_wp,Float64,285,0,0.005758506425280853
vegas_home_wp,Float64,0,0,0.0
total_home_rush_wpa,Float64,0,0,0.0
total_away_rush_wpa,Float64,0,0,0.0
total_home_pass_wpa,Float64,0,0,0.0
total_away_pass_wpa,Float64,0,0,0.0
air_wpa,Float64,30987,0,0.6261011880707993
yac_wpa,Float64,30987,0,0.6261011880707993
comp_air_wpa,Float64,1517,0,0.03065141841105633
comp_yac_wpa,Float64,1517,0,0.03065141841105633
total_home_comp_air_wpa,Float64,0,0,0.0
total_away_comp_air_wpa,Float64,0,0,0.0
total_home_comp_yac_wpa,Float64,0,0,0.0
total_away_comp_yac_wpa,Float64,0,0,0.0
total_home_raw_air_wpa,Float64,0,0,0.0
total_away_raw_air_wpa,Float64,0,0,0.0
total_home_raw_yac_wpa,Float64,0,0,0.0
total_away_raw_yac_wpa,Float64,0,0,0.0
punt_blocked,Float64,1517,0,0.03065141841105633
first_down_rush,Float64,1517,0,0.03065141841105633
first_down_pass,Float64,1517,0,0.03065141841105633
first_down_penalty,Float64,1517,0,0.03065141841105633
third_down_converted,Float64,1517,0,0.03065141841105633
third_down_failed,Float64,1517,0,0.03065141841105633
fourth_down_converted,Float64,1517,0,0.03065141841105633
fourth_down_failed,Float64,1517,0,0.03065141841105633
incomplete_pass,Float64,1517,0,0.03065141841105633
touchback,Float64,0,0,0.0
interception,Float64,1517,0,0.03065141841105633
punt_inside_twenty,Float64,1517,0,0.03065141841105633
punt_in_endzone,Float64,1517,0,0.03065141841105633
punt_out_of_bounds,Float64,1517,0,0.03065141841105633
punt_downed,Float64,1517,0,0.03065141841105633
punt_fair_catch,Float64,1517,0,0.03065141841105633
kickoff_inside_twenty,Float64,1517,0,0.03065141841105633
kickoff_in_endzone,Float64,1517,0,0.03065141841105633
kickoff_out_of_bounds,Float64,1517,0,0.03065141841105633
kickoff_downed,Float64,1517,0,0.03065141841105633
kickoff_fair_catch,Float64,1517,0,0.03065141841105633
fumble_forced,Float64,1517,0,0.03065141841105633
fumble_not_forced,Float64,1517,0,0.03065141841105633
fumble_out_of_bounds,Float64,1517,0,0.03065141841105633
solo_tackle,Float64,1517,0,0.03065141841105633
safety,Float64,1517,0,0.03065141841105633
penalty,Float64,1517,0,0.03065141841105633
tackled_for_loss,Float64,1517,0,0.03065141841105633
fumble_lost,Float64,1517,0,0.03065141841105633
own_kickoff_recovery,Float64,1517,0,0.03065141841105633
own_kickoff_recovery_td,Float64,1517,0,0.03065141841105633
qb_hit,Float64,1517,0,0.03065141841105633
rush_attempt,Float64,1517,0,0.03065141841105633
pass_attempt,Float64,1517,0,0.03065141841105633
sack,Float64,1517,0,0.03065141841105633
touchdown,Float64,1517,0,0.03065141841105633
pass_touchdown,Float64,1517,0,0.03065141841105633
rush_touchdown,Float64,1517,0,0.03065141841105633
return_touchdown,Float64,1517,0,0.03065141841105633
extra_point_attempt,Float64,1517,0,0.03065141841105633
two_point_attempt,Float64,1517,0,0.03065141841105633
field_goal_attempt,Float64,1517,0,0.03065141841105633
kickoff_attempt,Float64,1517,0,0.03065141841105633
punt_attempt,Float64,1517,0,0.03065141841105633
fumble,Float64,1517,0,0.03065141841105633
complete_pass,Float64,1517,0,0.03065141841105633
assist_tackle,Float64,1517,0,0.03065141841105633
lateral_reception,Float64,1517,0,0.03065141841105633
lateral_rush,Float64,1517,0,0.03065141841105633
lateral_return,Float64,1517,0,0.03065141841105633
lateral_recovery,Float64,1517,0,0.03065141841105633
passer_player_id,String,29410,0,0.5942374525175786
passer_player_name,String,29410,0,0.5942374525175786
passing_yards,Float64,37356,0,0.7547886527115494
receiver_player_id,String,31644,0,0.6393760607774994
receiver_player_name,String,31644,0,0.6393760607774994
receiving_yards,Float64,37356,0,0.7547886527115494
rusher_player_id,String,34011,0,0.6872019720358846
rusher_player_name,String,34011,0,0.6872019720358846
rushing_yards,Float64,34049,0,0.6879697728925886
lateral_receiver_player_id,String,49472,0,0.9995958942859452
lateral_receiver_player_name,String,49472,0,0.9995958942859452
lateral_receiving_yards,Float64,49472,0,0.9995958942859452
lateral_rusher_player_id,String,49489,0,0.9999393841428917
lateral_rusher_player_name,String,49489,0,0.9999393841428917
lateral_rushing_yards,Float64,49489,0,0.9999393841428917
lateral_sack_player_id,String,49492,0,1.0
lateral_sack_player_name,String,49492,0,1.0
interception_player_id,String,49087,0,0.9918168592903903
interception_player_name,String,49087,0,0.9918168592903903
lateral_interception_player_id,String,49491,0,0.9999797947142972
lateral_interception_player_name,String,49491,0,0.9999797947142972
punt_returner_player_id,String,48015,0,0.9701567930170533
punt_returner_player_name,String,48015,0,0.9701567930170533
lateral_punt_returner_player_id,String,49492,0,1.0
lateral_punt_returner_player_name,String,49492,0,1.0
kickoff_returner_player_name,String,48506,0,0.9800775882970986
kickoff_returner_player_id,String,48506,0,0.9800775882970986
lateral_kickoff_returner_player_id,String,49489,0,0.9999393841428917
lateral_kickoff_returner_player_name,String,49489,0,0.9999393841428917
punter_player_id,String,47373,0,0.9571849995958943
punter_player_name,String,47373,0,0.9571849995958943
kicker_player_name,String,44075,0,0.8905479673482583
kicker_player_id,String,44075,0,0.8905479673482583
own_kickoff_recovery_player_id,String,49489,0,0.9999393841428917
own_kickoff_recovery_player_name,String,49489,0,0.9999393841428917
blocked_player_id,String,49448,0,0.9991109674290795
blocked_player_name,String,49448,0,0.9991109674290795
tackle_for_loss_1_player_id,String,46687,0,0.9433241736038147
tackle_for_loss_1_player_name,String,46687,0,0.9433241736038147
tackle_for_loss_2_player_id,String,49492,0,1.0
tackle_for_loss_2_player_name,String,49492,0,1.0
qb_hit_1_player_id,String,46487,0,0.9392831164632668
qb_hit_1_player_name,String,46487,0,0.9392831164632668
qb_hit_2_player_id,String,49363,0,0.9973935181443465
qb_hit_2_player_name,String,49363,0,0.9973935181443465
forced_fumble_player_1_team,String,49040,0,0.9908672108623616
forced_fumble_player_1_player_id,String,49040,0,0.9908672108623616
forced_fumble_player_1_player_name,String,49040,0,0.9908672108623616
forced_fumble_player_2_team,String,49490,0,0.9999595894285945
forced_fumble_player_2_player_id,String,49490,0,0.9999595894285945
forced_fumble_player_2_player_name,String,49490,0,0.9999595894285945
solo_tackle_1_team,String,29325,0,0.5925200032328457
solo_tackle_2_team,String,49444,0,0.9990301462862685
solo_tackle_1_player_id,String,29325,0,0.5925200032328457
solo_tackle_2_player_id,String,49444,0,0.9990301462862685
solo_tackle_1_player_name,String,29325,0,0.5925200032328457
solo_tackle_2_player_name,String,49444,0,0.9990301462862685
assist_tackle_1_player_id,String,40781,0,0.8239917562434332
assist_tackle_1_player_name,String,40781,0,0.8239917562434332
assist_tackle_1_team,String,40781,0,0.8239917562434332
assist_tackle_2_player_id,String,43348,0,0.8758587246423665
assist_tackle_2_player_name,String,43348,0,0.8758587246423665
assist_tackle_2_team,String,43348,0,0.8758587246423665
assist_tackle_3_player_id,String,49489,0,0.9999393841428917
assist_tackle_3_player_name,String,49489,0,0.9999393841428917
assist_tackle_3_team,String,49489,0,0.9999393841428917
assist_tackle_4_player_id,String,49489,0,0.9999393841428917
assist_tackle_4_player_name,String,49489,0,0.9999393841428917
assist_tackle_4_team,String,49489,0,0.9999393841428917
tackle_with_assist,Float64,1517,0,0.03065141841105633
tackle_with_assist_1_player_id,String,46925,0,0.9481330316010669
tackle_with_assist_1_player_name,String,46925,0,0.9481330316010669
tackle_with_assist_1_team,String,46925,0,0.9481330316010669
tackle_with_assist_2_player_id,String,49492,0,1.0
tackle_with_assist_2_player_name,String,49492,0,1.0
tackle_with_assist_2_team,String,49492,0,1.0
pass_defense_1_player_id,String,47210,0,0.9538915380263477
pass_defense_1_player_name,String,47210,0,0.9538915380263477
pass_defense_2_player_id,String,49403,0,0.9982017295724561
pass_defense_2_player_name,String,49403,0,0.9982017295724561
fumbled_1_team,String,48829,0,0.9866038955790835
fumbled_1_player_id,String,48829,0,0.9866038955790835
fumbled_1_player_name,String,48829,0,0.9866038955790835
fumbled_2_player_id,String,49488,0,0.9999191788571891
fumbled_2_player_name,String,49488,0,0.9999191788571891
fumbled_2_team,String,49488,0,0.9999191788571891
fumble_recovery_1_team,String,48884,0,0.9877151862927341
fumble_recovery_1_yards,Float64,48884,0,0.9877151862927341
fumble_recovery_1_player_id,String,48884,0,0.9877151862927341
fumble_recovery_1_player_name,String,48884,0,0.9877151862927341
fumble_recovery_2_team,String,49489,0,0.9999393841428917
fumble_recovery_2_yards,Float64,49489,0,0.9999393841428917
fumble_recovery_2_player_id,String,49489,0,0.9999393841428917
fumble_recovery_2_player_name,String,49489,0,0.9999393841428917
sack_player_id,String,48254,0,0.9749858563000081
sack_player_name,String,48254,0,0.9749858563000081
half_sack_1_player_id,String,49348,0,0.9970904388588054
half_sack_1_player_name,String,49348,0,0.9970904388588054
half_sack_2_player_id,String,49348,0,0.9970904388588054
half_sack_2_player_name,String,49348,0,0.9970904388588054
return_team,String,44095,0,0.890952073062313
return_yards,Float64,1517,0,0.03065141841105633
penalty_team,String,45851,0,0.9264325547563242
penalty_player_id,String,46158,0,0.9326355774670654
penalty_player_name,String,46158,0,0.9326355774670654
penalty_yards,Float64,45851,0,0.9264325547563242
replay_or_challenge,Float64,0,0,0.0
replay_or_challenge_result,String,49146,0,0.993008971146852
penalty_type,String,45851,0,0.9264325547563242
defensive_two_point_attempt,Float64,1517,0,0.03065141841105633
defensive_two_point_conv,Float64,1517,0,0.03065141841105633
defensive_extra_point_attempt,Float64,1517,0,0.03065141841105633
defensive_extra_point_conv,Float64,1517,0,0.03065141841105633
safety_player_name,String,49481,0,0.9997777418572699
safety_player_id,String,49481,0,0.9997777418572699
season,Int32,0,0,0.0
cp,Float64,31744,0,0.6413965893477733
cpoe,Float64,31744,0,0.6413965893477733
series,Float64,0,0,0.0
series_success,Float64,0,0,0.0
series_result,String,2,0,0.000040410571405479676
order_sequence,Float64,0,0,0.0
start_time,String,0,0,0.0
time_of_day,String,1446,0,0.029216843126161803
stadium,String,0,0,0.0
weather,String,2989,0,0.06039359896548937
nfl_api_id,String,0,0,0.0
play_clock,String,0,0,0.0
play_deleted,Float64,0,0,0.0
play_type_nfl,String,0,0,0.0
special_teams_play,Float64,0,0,0.0
st_play_type,String,49492,0,1.0
end_clock_time,String,7801,0,0.15762143376707347
end_yard_line,String,49492,0,1.0
fixed_drive,Float64,0,0,0.0
fixed_drive_result,String,2,0,0.000040410571405479676
drive_real_start_time,String,563,0,0.011375575850642528
drive_play_count,Float64,563,0,0.011375575850642528
drive_time_of_possession,String,563,0,0.011375575850642528
drive_first_downs,Float64,563,0,0.011375575850642528
drive_inside20,Float64,563,0,0.011375575850642528
drive_ended_with_score,Float64,563,0,0.011375575850642528
drive_quarter_start,Float64,563,0,0.011375575850642528
drive_quarter_end,Float64,563,0,0.011375575850642528
drive_yards_penalized,Float64,563,0,0.011375575850642528
drive_start_transition,String,563,0,0.011375575850642528
drive_end_transition,String,563,0,0.011375575850642528
drive_game_clock_start,String,563,0,0.011375575850642528
drive_game_clock_end,String,563,0,0.011375575850642528
drive_start_yard_line,String,628,0,0.012688919421320617
drive_end_yard_line,String,628,0,0.012688919421320617
drive_play_id_started,Float64,563,0,0.011375575850642528
drive_play_id_ended,Float64,563,0,0.011375575850642528
away_score,Int32,0,0,0.0
home_score,Int32,0,0,0.0
location,String,0,0,0.0
result,Int32,0,0,0.0
total,Int32,0,0,0.0
spread_line,Float64,0,0,0.0
total_line,Float64,0,0,0.0
div_game,Int32,0,0,0.0
roof,String,0,0,0.0
surface,String,0,0,0.0
temp,Int32,18015,0,0.36399822193485815
wind,Int32,18015,0,0.36399822193485815
home_coach,String,0,0,0.0
away_coach,String,0,0,0.0
stadium_id,String,0,0,0.0
game_stadium,String,0,0,0.0
aborted_play,Float64,0,0,0.0
success,Float64,570,0,0.011517012850561706
passer,String,27065,0,0.5468560575446537
passer_jersey_number,Int32,27063,0,0.5468156469732482
rusher,String,34762,0,0.7023761415986423
rusher_jersey_number,Int32,34001,0,0.6869999191788572
receiver,String,30577,0,0.617817020932676
receiver_jersey_number,Int32,30484,0,0.6159379293623212
pass,Float64,0,0,0.0
rush,Float64,0,0,0.0
first_down,Float64,1517,0,0.03065141841105633
special,Float64,0,0,0.0
play,Float64,0,0,0.0
passer_id,String,27065,0,0.5468560575446537
rusher_id,String,34762,0,0.7023761415986423
receiver_id,String,30577,0,0.617817020932676
name,String,12335,0,0.2492321991432959
jersey_number,Int32,12786,0,0.25834478299523156
id,String,12335,0,0.2492321991432959
fantasy_player_name,String,16163,0,0.326578032813384
fantasy_player_id,String,16163,0,0.326578032813384
fantasy,String,14641,0,0.295825587973814
fantasy_id,String,14641,0,0.295825587973814
out_of_bounds,Float64,0,0,0.0
home_opening_kickoff,Float64,0,0,0.0
qb_epa,Float64,570,0,0.011517012850561706
xyac_epa,Float64,32982,0,0.6664107330477653
xyac_mean_yardage,Float64,32982,0,0.6664107330477653
xyac_median_yardage,Int32,32982,0,0.6664107330477653
xyac_success,Float64,32982,0,0.6664107330477653
xyac_fd,Float64,32982,0,0.6664107330477653
xpass,Float64,11806,0,0.2385436030065465
pass_oe,Float64,12923,0,0.2611129071365069
