season,dropback_player_id,player,games_with_dropbacks,dropbacks,raw_epa_db,adjusted_epa_db,resampled_rate_p025,resampled_rate_p975,status
2023,00-0037834,B.Purdy,16,486,0.3114983769361967,0.31370685613743726,0.12807625294496536,0.49600662016375074,conditional_game_resampling
2023,00-0033077,D.Prescott,17,656,0.20440630082282324,0.19572782501784022,0.08534857597514066,0.30353900320709193,conditional_game_resampling
2023,00-0036212,T.Tagovailoa,17,603,0.17798749236902928,0.18451291145958412,0.040527088671533575,0.3398537912908539,conditional_game_resampling
2023,00-0034857,J.Allen,17,649,0.16572306448406685,0.1669239037658497,0.0709250175491214,0.26355714921279666,conditional_game_resampling
2023,00-0035100,J.Browning,9,283,0.11620346472764807,0.1442899649275047,-0.020469255977878596,0.3084562079005721,conditional_game_resampling
2023,00-0036264,J.Love,17,631,0.12891832516939944,0.12597606006003062,-0.004269990397203884,0.25809437669113267,conditional_game_resampling
2023,00-0039163,C.Stroud,15,554,0.1138904674582147,0.1118011098132753,-0.019734495465714624,0.2421625277213575,conditional_game_resampling
2023,00-0033106,J.Goff,17,638,0.10654471565238538,0.10649856285217472,-0.0034582525166222356,0.2184095637532668,conditional_game_resampling
2023,00-0034796,L.Jackson,16,559,0.10205225306083485,0.09906897380673084,-0.06660611103053293,0.2832201652722827,conditional_game_resampling
2023,00-0036389,J.Hurts,17,622,0.09693493502106412,0.09523211033803734,-0.02863443362065379,0.20717583504377254,conditional_game_resampling
2023,00-0026498,M.Stafford,15,562,0.09446196392026444,0.09508759257993908,-0.015437574331810412,0.21536087746828086,conditional_game_resampling
2023,00-0033873,P.Mahomes,16,672,0.09563592841430109,0.08674042284920157,-0.041374240300966286,0.22302677142824848,conditional_game_resampling
2023,00-0033319,N.Mullens,5,164,0.09935593256191752,0.0795430579304184,-0.04505021656894163,0.21322139077977403,conditional_game_resampling
2023,00-0034855,B.Mayfield,17,636,0.07448852456279431,0.07628619317047416,-0.03697472492798485,0.19941403710038763,conditional_game_resampling
2023,00-0029604,K.Cousins,8,329,0.06709830066759064,0.0667782868190311,-0.10190818689433961,0.2433546908540342,conditional_game_resampling
2023,00-0030565,G.Smith,15,546,0.07365809694544483,0.06580711392468237,-0.052572126937555225,0.1724426514389524,conditional_game_resampling
2023,00-0036355,J.Herbert,13,516,0.04948227495397209,0.05787451779021296,-0.11053021173628032,0.19699049573815677,conditional_game_resampling
2023,00-0031800,T.Heinicke,5,155,0.0650779001098591,0.05005004458272962,-0.0885099719327533,0.17829553565590886,conditional_game_resampling
2023,00-0031280,D.Carr,17,588,0.04764485581198731,0.040667456587753927,-0.07594492741015987,0.15926627608634758,conditional_game_resampling
2023,00-0036442,J.Burrow,10,402,0.008592704609204152,0.023117961479742065,-0.13982527777754125,0.16948519846955296,conditional_game_resampling
2023,00-0028118,T.Taylor,10,217,0.016968915901767714,0.010844965599682092,-0.16921693524796033,0.12185436118855308,conditional_game_resampling
2023,00-0035289,G.Minshew II,16,545,0.00045516663716694595,0.006301379309737111,-0.07170327635867503,0.09684177503977691,conditional_game_resampling
2023,00-0036971,T.Lawrence,16,640,-0.008899628386358664,-0.00020777173917272546,-0.11932577325327297,0.11870522434142883,conditional_game_resampling
2023,00-0035228,K.Murray,8,301,-0.0024047318037072446,-0.00241195774856345,-0.14409140663793873,0.1796818861784068,conditional_game_resampling
2023,00-0039152,W.Levis,9,290,-0.022740064503380137,-0.024650863574286676,-0.17710541457764797,0.11603754926159088,conditional_game_resampling
2023,00-0029263,R.Wilson,15,524,-0.04768052489725748,-0.04368088660255442,-0.1621890752203323,0.07040921887132229,conditional_game_resampling
2023,00-0036945,J.Fields,13,457,-0.03578667797644764,-0.04639392610036705,-0.1898775478283189,0.09182225487762036,conditional_game_resampling
2023,00-0026158,J.Flacco,5,212,-0.05544048528749953,-0.051538253164212997,-0.26350164049976027,0.2539287022754516,conditional_game_resampling
2023,00-0038579,A.O'Connell,11,366,-0.0578965381157744,-0.05667582031734874,-0.25497883290451484,0.14036079596380682,conditional_game_resampling
2023,00-0029701,R.Tannehill,9,268,-0.07274858931422824,-0.07138167043628561,-0.24649762995466576,0.09280707868785155,conditional_game_resampling
2023,00-0038122,D.Ridder,15,436,-0.06965200089078194,-0.07978892369348341,-0.22171037636619506,0.05778823276972596,conditional_game_resampling
2023,00-0033537,D.Watson,6,204,-0.0958973744918772,-0.08464206024699812,-0.2987971052970801,0.10108995299887774,conditional_game_resampling
2023,00-0031345,J.Garoppolo,7,190,-0.09268049446052624,-0.09626404906291446,-0.427581865048613,0.20436808891360242,conditional_game_resampling
2023,00-0038102,K.Pickett,12,360,-0.11632067134255944,-0.1000649469813697,-0.258697822540291,0.0673625161636001,conditional_game_resampling
2023,00-0033949,J.Dobbs,13,481,-0.11425280584063034,-0.11411751628062682,-0.28822751869562657,0.05222969701954402,conditional_game_resampling
2023,00-0035282,E.Stick,5,196,-0.1307286461083422,-0.1240196831295828,-0.22945311279454,-0.03357678848807924,conditional_game_resampling
2023,00-0038416,T.Bagent,5,159,-0.13415508252715547,-0.12911576217929152,-0.4496312829445405,0.08412570075031144,conditional_game_resampling
2023,00-0037077,S.Howell,17,709,-0.13322339284773402,-0.13326817664314583,-0.28117080341469286,-0.01207833664892725,conditional_game_resampling
2023,00-0033869,M.Trubisky,5,121,-0.15398730315170095,-0.16189716325360057,-0.3512314510005939,0.16452613081854253,conditional_game_resampling
