season,dropback_player_id,player,dropbacks,games,total_epa,epa_per_dropback,positive_epa_rate,sacks,scrambles,penalty_rows,identity_fallbacks,league_dropbacks,league_epa_per_dropback,epa_above_average_per_dropback,epa_above_average,schedule_adjustment_total,schedule_adjustment_per_dropback,opponent_adjusted_epa_per_dropback,opponent_adjusted_epa_above_average,pass_plus,resampling_dropbacks,resampled_rate_p025,resampled_rate_p975,pass_plus_resampled_p025,pass_plus_resampled_p975,reference_mean_adjusted_epa_db,reference_sd_player_rates,source_pass_plus_manifest
2021,00-0029000,C.Beasley,1,1,-0.47759081999538466,-0.47759081999538466,0.0,0,0,0,0,20799,0.04047878194474436,-0.518069601940129,-0.518069601940129,0.006774692178464611,0.006774692178464611,-0.47081612781692006,-0.5112949097616644,58.548320072820935,,,,,,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2017,00-0029263,R.Wilson,645,16,43.2427592978866,0.06704303767114202,0.462015503875969,43,53,17,0,19356,0.005665880280425992,0.061377157390716024,39.58826651701183,-0.7569621827587947,-0.0011735847794709995,0.06586945289167102,38.83130433425303,104.55610410314985,645,-0.05411878691265937,0.17081582112935623,95.47559794727219,112.4982669715555,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2018,00-0029263,R.Wilson,499,16,85.68150419707808,0.17170642123662944,0.4729458917835671,51,29,18,0,19669,0.056297614668360245,0.11540880656826918,57.58899447756632,-0.6336346454510713,-0.0012698089087195817,0.17043661232790985,56.95535983211524,107.98763194402913,499,0.01750764556057747,0.3246397855202188,97.28541512798797,118.77901978971073,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2019,00-0029263,R.Wilson,606,16,73.51948935550409,0.1213192893655183,0.4933993399339934,48,45,5,0,19839,0.0422891649790085,0.0790301243865098,47.89225537822494,12.751829945877759,0.02104262367306561,0.14236191303858392,60.6440853241027,108.43892012351606,606,-0.012521325858419974,0.28818251148420887,95.37794891140186,120.73565831155258,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2020,00-0029263,R.Wilson,657,16,86.62786133626427,0.13185367022262445,0.502283105022831,47,53,8,0,19932,0.0778852461675433,0.05396842405508115,35.45725460418832,6.096158716625371,0.009278780390601782,0.14113245061322624,41.55341332081369,105.20915761057104,657,0.035342500525231496,0.25275247408501605,96.4961001963722,114.40239073219526,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2021,00-0029263,R.Wilson,456,14,14.941937456380883,0.03276740670258965,0.4407894736842105,33,23,8,0,20799,0.04047878194474436,-0.0077113752421547055,-3.516387110422544,1.8646258608355273,0.004089091800077911,0.03685649850266756,-1.6517612495870166,99.70633438553793,456,-0.11485306361440759,0.20648168530535488,87.40694299574125,113.45818056411716,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2022,00-0029263,R.Wilson,565,15,-41.626520419344146,-0.07367525737937017,0.3787610619469027,55,28,2,0,20210,0.015473245525922667,-0.08914850290529283,-50.368904141490454,-2.458044635852831,-0.004350521479385541,-0.07802577885875571,-52.82694877734328,92.24050354904858,565,-0.17062549086829992,0.022553243688708983,84.55564115154395,100.58756998779856,0.01547324552592266,0.18074437879254537,data/metadata/20260915T175351369838Z/pass_plus_manifest.json
2023,00-0029263,R.Wilson,524,15,-24.984595046162923,-0.047680524897257485,0.4312977099236641,45,36,10,0,20693,-0.001131078581726837,-0.04654944631553065,-24.39190986933806,2.095810466424404,0.003999638294703061,-0.043680886602554425,-22.296099402913658,96.4864974064855,524,-0.1621890752203323,0.07040921887132229,86.7008168728047,105.90735968818122,-0.0011310785817268275,0.18165551421266662,data/metadata/20260915T175353868767Z/pass_plus_manifest.json
2024,00-0029263,R.Wilson,387,11,3.1340429312891853,0.008098302148034071,0.42377260981912146,33,20,6,0,20116,0.05235087245648106,-0.04425257030844699,-17.125744709368988,0.20020458105451844,0.0005173244988488848,0.008615626646882956,-16.92554012831447,96.53867705866352,387,-0.1310628771222493,0.16151995103032163,85.48415111378938,108.63992940150051,0.052350872456481054,0.18953119898447496,data/metadata/20260915T175356430768Z/pass_plus_manifest.json
2025,00-0029263,R.Wilson,141,6,-17.27690726649073,-0.12253125720915413,0.375886524822695,10,12,4,0,19734,0.04314511131264041,-0.16567636852179454,-23.36036796157303,-5.869971707459173,-0.04163100501744094,-0.16416226222659508,-29.2303396690322,83.41591711959515,141,-0.49687613930215235,0.1857844943490502,56.79962065758063,111.41080179590392,0.04314511131264042,0.18750573218388425,data/metadata/20260915T175358573019Z/pass_plus_manifest.json
2017,00-0029304,B.Nortman,1,1,4.493392292526551,4.493392292526551,1.0,0,0,0,0,19356,0.005665880280425992,4.487726412246125,4.487726412246125,-0.055768524526472615,-0.055768524526472615,4.437623768000078,4.431957887719652,435.40304406212687,,,,,,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2017,00-0029493,R.Quigley,1,1,-2.6640026818495244,-2.6640026818495244,0.0,0,0,0,0,19356,0.005665880280425992,-2.6696685621299503,-2.6696685621299503,-0.008583601414339852,-0.008583601414339852,-2.6725862832638643,-2.67825216354429,-102.68557400055207,,,,,,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2017,00-0029567,N.Foles,106,6,-16.765180207660602,-0.1581620774307604,0.37735849056603776,5,0,0,0,19356,0.005665880280425992,-0.1638279577111864,-17.36576351738576,-2.9410867768792004,-0.027746101668671704,-0.1859081790994321,-20.306850294264958,85.50200062654396,106,-0.5673598957252916,0.19156923180007937,56.63438271132382,114.06884983582847,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2018,00-0029567,N.Foles,204,5,18.075983196400458,0.08860776076666892,0.45098039215686275,9,2,4,0,19669,0.056297614668360245,0.03231014609830867,6.591269804054967,-0.6353554897772133,-0.0031144876949863397,0.08549327307168257,5.955914314277754,102.04315946758999,204,-0.15890414307128234,0.3048414598090623,84.93983239926789,117.39350088616797,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2019,00-0029567,N.Foles,127,4,-13.657044024902111,-0.10753577972363867,0.3543307086614173,8,2,4,0,19839,0.0422891649790085,-0.14982494470264718,-19.02776797723619,0.6471478865439857,0.005095652649952643,-0.10244012707368604,-18.380620090692204,87.79528933852585,127,-0.5094165615874153,0.21954196372629892,53.47583984194432,114.94734819720907,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2020,00-0029567,N.Foles,332,9,-43.679687281635445,-0.13156532313745617,0.4006024096385542,18,3,6,0,19932,0.0778852461675433,-0.20945056930499947,-69.53758900925982,4.205915474082964,0.01266842010265953,-0.11889690303479664,-65.33167353517686,83.79265551535596,332,-0.25148749687680766,-0.005345456837328673,72.8722471422806,93.14496421160635,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2021,00-0029567,N.Foles,40,1,5.112563555913264,0.12781408889783158,0.5,4,1,1,0,20799,0.04047878194474436,0.08733530695308722,3.4934122781234893,-0.3223876464167532,-0.00805969116041883,0.11975439773741275,3.171024631706736,106.42702946798258,,,,,,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2022,00-0029567,N.Foles,51,2,-34.19210139477516,-0.6704333606818659,0.3137254901960784,8,1,2,0,20210,0.015473245525922667,-0.6859066062077885,-34.98123691659721,-0.13416035772571533,-0.00263059524952383,-0.6730639559313897,-35.11539727432293,42.8582062089244,,,,,,0.01547324552592266,0.18074437879254537,data/metadata/20260915T175351369838Z/pass_plus_manifest.json
2017,00-0029604,K.Cousins,604,16,6.629619877272887,0.010976191849789547,0.44867549668874174,41,23,11,0,19356,0.005665880280425992,0.005310311569363555,3.2074281878955877,2.8017797905398556,0.0046387082624832045,0.015614900112272751,6.009207978435443,100.75292491977012,604,-0.1276855404238558,0.15829744753911282,89.90819101459508,111.55089772409298,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2018,00-0029604,K.Cousins,660,16,-22.742758679063922,-0.03445872527130897,0.4772727272727273,40,17,6,0,19669,0.056297614668360245,-0.09075633993966922,-59.89918436018168,-1.9091366312600784,-0.002892631259484967,-0.03735135653079394,-61.808320991441754,93.44629329839535,660,-0.1714460740417475,0.08998280242811266,84.06212775393439,102.35734400430759,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2019,00-0029604,K.Cousins,481,15,82.26791267270157,0.17103516148170805,0.4698544698544699,28,9,15,0,19839,0.0422891649790085,0.12874599650269955,61.92682431779848,-0.972178871419028,-0.0020211618948420542,0.169013999586866,60.95464544637945,110.68643339628132,481,-0.021137124606012265,0.36143069771574465,94.65139708944194,126.91252069203173,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2020,00-0029604,K.Cousins,569,16,91.37338785571981,0.16058591890284676,0.5166959578207382,39,17,11,0,19932,0.0778852461675433,0.08270067273530346,47.056682786387675,-7.371980226174821,-0.0129560285170032,0.14762989038584357,39.684702560212855,105.74429885732485,569,0.054628838573588176,0.23661376819428992,98.0845589354604,113.07317684278703,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2021,00-0029604,K.Cousins,599,16,68.8653018821845,0.11496711499529966,0.4557595993322204,28,15,7,0,20799,0.04047878194474436,0.0744883330505553,44.618511497282626,1.4397253185519863,0.0024035481111051526,0.11737066310640482,46.05823681583461,106.23377543186879,599,-0.0031583661794212037,0.23539514823434107,96.4622509192963,115.80225164332538,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2022,00-0029604,K.Cousins,698,17,26.44357512390146,0.03788477811447201,0.47707736389684813,46,12,13,0,20210,0.015473245525922667,0.022411532588549343,15.64324974680744,3.8568503097431095,0.0055255735096606156,0.04341035162413263,19.50010005655055,102.31850414531638,698,-0.07431914534767999,0.16603190615994176,92.54811755639733,112.49488324116794,0.01547324552592266,0.18074437879254537,data/metadata/20260915T175351369838Z/pass_plus_manifest.json
2023,00-0029604,K.Cousins,329,8,22.075340919637323,0.06709830066759065,0.45592705167173253,17,3,8,0,20693,-0.001131078581726837,0.06822937924931749,22.447465773025453,-0.10528455617609556,-0.00032001384855956096,0.06677828681903109,22.342181216849358,105.6075395532383,329,-0.10190818689433961,0.2433546908540342,91.67844350202618,120.18813773659011,-0.0011310785817268275,0.18165551421266662,data/metadata/20260915T175353868767Z/pass_plus_manifest.json
2024,00-0029604,K.Cousins,480,14,17.133125602520035,0.03569401167191674,0.48125,28,3,4,0,20116,0.05235087245648106,-0.01665686078456432,-7.995293176590874,3.1113521571836875,0.006481983660799349,0.04217599533271609,-4.883941019407186,99.19473333322301,480,-0.11110862485683233,0.1920075785911739,87.06338337520599,111.0528008224756,0.052350872456481054,0.18953119898447496,data/metadata/20260915T175356430768Z/pass_plus_manifest.json
2025,00-0029604,K.Cousins,281,10,-4.625408477052758,-0.01646052838808811,0.44483985765124556,13,2,6,0,19734,0.04314511131264041,-0.05960563970072852,-16.749184755904714,-2.7468241174936434,-0.009775174795351045,-0.026235703183439152,-19.49600887339836,94.44970452198986,281,-0.21221008718592235,0.13556618258766026,79.57220863134951,107.39345967175956,0.04314511131264042,0.18750573218388425,data/metadata/20260915T175358573019Z/pass_plus_manifest.json
2019,00-0029623,A.Tanney,1,1,-0.04524400760419667,-0.04524400760419667,0.0,0,0,0,0,19839,0.0422891649790085,-0.08753317258320517,-0.08753317258320517,-0.06585719866576621,-0.06585719866576621,-0.11110120626996288,-0.15339037124897137,87.06491911348402,,,,,,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2017,00-0029632,M.Sanu,1,1,4.45806786720641,4.45806786720641,1.0,0,0,0,0,19356,0.005665880280425992,4.452401986925984,4.452401986925984,-0.03109458871035491,-0.03109458871035491,4.426973278496055,4.421307398215629,434.5970331092025,,,,,,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2018,00-0029632,M.Sanu,2,2,0.9377035488723777,0.46885177443618886,0.5,0,0,0,0,19669,0.056297614668360245,0.4125541597678286,0.8251083195356572,0.03046474047214781,0.015232370236073906,0.4840841446722628,0.8555730600078051,129.93719431877855,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2019,00-0029664,J.Gordon,1,1,-2.873463816009462,-2.873463816009462,0.0,0,0,0,0,19839,0.0422891649790085,-2.9157529809884704,-2.9157529809884704,0.008559242882660693,0.008559242882660693,-2.8649045731268012,-2.9071937381058097,-145.15741013583073,,,,,,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2018,00-0029665,R.Griffin III,6,2,0.059968120603833164,0.009994686767305527,0.5,0,0,0,0,19669,0.056297614668360245,-0.04630292790105472,-0.2778175674063283,-0.1060257951967652,-0.01767096586612753,-0.007676279098822004,-0.3838433626030935,95.52300328619613,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2019,00-0029665,R.Griffin III,44,6,0.8016562479658553,0.018219460181042167,0.5,5,1,0,0,19839,0.0422891649790085,-0.024069704797966336,-1.059067011110519,0.8554195950986646,0.01944135443406056,0.037660814615102726,-0.20364741601185432,99.60970114459738,,,,,,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2020,00-0029665,R.Griffin III,17,3,-20.32961395784514,-1.1958596445791259,0.17647058823529413,3,0,0,0,19932,0.0778852461675433,-1.273744890746669,-21.653663142693375,0.9996628366405385,0.05880369627297285,-1.137055948306153,-20.654000306052836,-0.0648206518620924,,,,,,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2018,00-0029668,A.Luck,676,16,95.03378133932615,0.14058251677415112,0.5059171597633136,18,21,13,0,19669,0.056297614668360245,0.08428490210579087,56.97659382351463,-0.021296767399670402,-0.00003150409378649468,0.14055101268036463,56.95529705611496,105.89618927056856,676,0.03007627174820926,0.26841036429181736,98.16498794786098,114.8439938090382,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2017,00-0029682,B.Osweiler,190,6,-20.340547045067954,-0.10705551076351555,0.37894736842105264,10,10,3,0,19356,0.005665880280425992,-0.11272139104394154,-21.417064298348894,0.07223814754622815,0.00038020077655909554,-0.10667530998695646,-21.344826150802668,91.49820956249435,190,-0.3467825647742824,0.2847076753306445,73.32730040737471,121.11740902135656,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2018,00-0029682,B.Osweiler,198,7,-8.530708077240106,-0.04308438422848539,0.40404040404040403,17,4,2,0,19669,0.056297614668360245,-0.09938199889684562,-19.677635781575432,-1.0056636006831527,-0.005079109094359357,-0.048163493322844746,-20.683299382258586,92.68964245167072,198,-0.28726515579021755,0.22037914575083245,75.95692080388196,111.48269133227234,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2018,00-0029692,B.Anger,1,1,-2.9034433721681125,-2.9034433721681125,0.0,0,0,0,0,19669,0.056297614668360245,-2.9597409868364726,-2.9597409868364726,-0.015020369748776758,-0.015020369748776758,-2.9184637419168893,-2.9747613565852493,-108.17861839472488,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2024,00-0029692,B.Anger,2,2,-5.6870228089392185,-2.8435114044696093,0.0,0,0,0,0,20116,0.05235087245648106,-2.89586227692609,-5.79172455385218,-0.018054998629870384,-0.009027499314935192,-2.8525389037845446,-5.809779552482051,-129.90065423046576,,,,,,0.052350872456481054,0.18953119898447496,data/metadata/20260915T175356430768Z/pass_plus_manifest.json
2018,00-0029701,R.Tannehill,315,11,-52.89331035286671,-0.16791527096148162,0.4095238095238095,35,7,5,0,19669,0.056297614668360245,-0.22421288562984187,-70.62705897340018,1.9192610333061586,0.006092892169225901,-0.16182237879225572,-68.70779794009403,84.7356095364162,315,-0.3657041278816341,0.07152417415260665,70.46763447772165,101.06557929741773,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2019,00-0029701,R.Tannehill,329,11,74.89469928783812,0.22764346288096693,0.5562310030395137,31,15,7,0,19839,0.0422891649790085,0.18535429790195843,60.981564009744325,-2.6759994818238253,-0.008133737026820138,0.2195097258541468,58.3055645279205,114.94462964662142,329,0.06667023075942805,0.39630181727889785,102.05600296421024,129.85312738383396,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2020,00-0029701,R.Tannehill,525,16,134.20329110848155,0.2556253163971077,0.5295238095238095,24,20,5,0,19932,0.0778852461675433,0.17774007022956442,93.31353687052132,-1.5390132463329693,-0.0029314538025389894,0.2526938625945687,91.77452362418835,114.3975633806276,525,0.13233661514936698,0.3762018499525106,104.4847162119438,124.56991135949308,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2021,00-0029701,R.Tannehill,596,17,34.832228441152644,0.058443336310658796,0.4949664429530201,47,19,11,0,20799,0.04047878194474436,0.01796455436591444,10.706874402085006,-8.596071129899686,-0.01442293813741558,0.044020398173243214,2.1108032721853203,100.28712576543559,596,-0.09498441500932135,0.1945955352352855,89.0177332595198,112.49454709375735,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2022,00-0029701,R.Tannehill,370,12,24.110114105477276,0.065162470555344,0.46216216216216216,33,13,7,0,20210,0.015473245525922667,0.04968922502942133,18.38501326088589,1.7629468022662782,0.004764721087206158,0.06992719164255015,20.14796006315217,104.51914022005037,370,-0.08508302924148299,0.21868860521256236,91.65482140253816,116.86486968869052,0.01547324552592266,0.18074437879254537,data/metadata/20260915T175351369838Z/pass_plus_manifest.json
2023,00-0029701,R.Tannehill,268,9,-19.496621936213163,-0.07274858931422822,0.40298507462686567,32,8,4,0,20693,-0.001131078581726837,-0.07161751073250137,-19.19349287631037,0.3663342592886163,0.0013669188779425981,-0.07138167043628561,-18.82715861702175,94.19913630265728,268,-0.24649762995466576,0.09280707868785155,79.73913268448723,107.75683779901146,-0.0011310785817268275,0.18165551421266662,data/metadata/20260915T175353868767Z/pass_plus_manifest.json
2021,00-0029747,C.Banjo,1,1,3.7315283046336845,3.7315283046336845,1.0,0,0,0,0,20799,0.04047878194474436,3.69104952268894,3.69104952268894,0.08817999055426275,0.08817999055426275,3.8197082951879473,3.779229513243203,406.38953989846976,,,,,,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2019,00-0029857,R.Griffin III,4,1,-0.6239215268287808,-0.1559803817071952,0.5,0,0,0,0,19839,0.0422891649790085,-0.1982695466862037,-0.7930781867448148,-0.027475799989836288,-0.006868949997459072,-0.16284933170465427,-0.8205539867346511,82.70111072855714,,,,,,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2017,00-0029878,M.Gray,1,1,-0.3691921569406986,-0.3691921569406986,0.0,0,0,0,0,19356,0.005665880280425992,-0.3748580372211246,-0.3748580372211246,-0.029328474823785637,-0.029328474823785637,-0.39852063176448427,-0.40418651204491024,69.41185138867192,,,,,,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2018,00-0030085,K.Stills,1,1,1.2839272805140354,1.2839272805140354,1.0,0,0,0,0,19669,0.056297614668360245,1.2276296658456751,1.2276296658456751,0.019544921261327064,0.019544921261327064,1.3034722017753624,1.2471745871070021,187.279297838864,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2018,00-0030140,T.Way,1,1,2.7343886659946293,2.7343886659946293,1.0,0,0,0,0,19669,0.056297614668360245,2.6780910513262692,2.6780910513262692,-0.015695229740570183,-0.015695229740570183,2.718693436254059,2.662395821585699,286.3187722708053,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2017,00-0030151,T.Bray,1,1,-1.1561214048415422,-1.1561214048415422,0.0,0,0,0,0,19356,0.005665880280425992,-1.1617872851219682,-1.1617872851219682,0.0076760762020421265,0.0076760762020421265,-1.1484453286395002,-1.1541112089199261,12.658824279322587,,,,,,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2020,00-0030151,T.Bray,4,1,-1.0610926861409098,-0.26527317153522745,0.25,0,0,0,0,19932,0.0778852461675433,-0.3431584177027708,-1.3726336708110831,-0.07772726396993185,-0.019431815992482962,-0.2847049875277104,-1.450360934781015,70.13639271606915,,,,,,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2018,00-0030279,K.Allen,1,1,-1.5853307330980897,-1.5853307330980897,0.0,1,0,0,0,19669,0.056297614668360245,-1.64162834776645,-1.64162834776645,-0.012136337466119102,-0.012136337466119102,-1.597467070564209,-1.6537646852325691,-15.733131519801304,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2020,00-0030279,K.Allen,1,1,-0.5174190076068044,-0.5174190076068044,0.0,0,0,0,0,19932,0.0778852461675433,-0.5953042537743477,-0.5953042537743477,0.006609262651404442,0.006609262651404442,-0.5108097449553999,-0.5886949911229432,51.51398357935734,,,,,,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2021,00-0030279,K.Allen,1,1,-0.49345556169282645,-0.49345556169282645,0.0,0,0,0,0,20799,0.04047878194474436,-0.5339343436375708,-0.5339343436375708,-0.02413987315205761,-0.02413987315205761,-0.517595434844884,-0.5580742167896283,54.75583001450549,,,,,,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2023,00-0030279,K.Allen,2,2,3.514876914501656,1.757438457250828,0.5,0,0,0,0,20693,-0.001131078581726837,1.7585695358325548,3.5171390716651096,-0.04679167039274603,-0.023395835196373015,1.734042622054455,3.4703474012723636,243.28001889924383,,,,,,-0.0011310785817268275,0.18165551421266662,data/metadata/20260915T175353868767Z/pass_plus_manifest.json
2024,00-0030279,K.Allen,1,1,-5.911163269076496,-5.911163269076496,0.0,0,0,0,0,20116,0.05235087245648106,-5.963514141532977,-5.963514141532977,0.04144876039821632,0.04144876039821632,-5.86971450867828,-5.922065381134761,-368.68790570093853,,,,,,0.052350872456481054,0.18953119898447496,data/metadata/20260915T175356430768Z/pass_plus_manifest.json
2021,00-0030288,R.Burkhead,1,1,-0.4931206500623375,-0.4931206500623375,0.0,0,0,0,0,20799,0.04047878194474436,-0.5335994320070818,-0.5335994320070818,0.00121356314385295,0.00121356314385295,-0.49190708691848456,-0.5323858688632289,56.838434702667726,,,,,,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2022,00-0030288,R.Burkhead,1,1,-0.45197261590510607,-0.45197261590510607,0.0,0,0,0,0,20210,0.015473245525922667,-0.46744586143102873,-0.46744586143102873,-0.03258514990457966,-0.03258514990457966,-0.48455776580968574,-0.5000310113356083,58.50235996194934,,,,,,0.01547324552592266,0.18074437879254537,data/metadata/20260915T175351369838Z/pass_plus_manifest.json
2019,00-0030465,K.Barner,1,1,-0.1481077503412962,-0.1481077503412962,0.0,0,0,0,0,19839,0.0422891649790085,-0.1903969153203047,-0.1903969153203047,0.008559242882660693,0.008559242882660693,-0.1395485074586355,-0.181837672437644,84.66601924198358,,,,,,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2017,00-0030506,T.Kelce,1,1,-2.9973920532502234,-2.9973920532502234,0.0,0,0,1,0,19356,0.005665880280425992,-3.0030579335306493,-3.0030579335306493,-0.03632268239646839,-0.03632268239646839,-3.033714735646692,-3.0393806159271177,-130.01516180242675,,,,,,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2020,00-0030506,T.Kelce,2,2,0.45309313462348655,0.22654656731174327,0.5,0,0,0,0,19932,0.0778852461675433,0.14866132114419997,0.29732264228839994,-0.0035692949903337497,-0.0017846474951668748,0.2247619198165764,0.2937533472980662,112.09703652611705,,,,,,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2017,00-0030520,M.Glennon,149,4,-28.036476888436294,-0.18816427441903552,0.3959731543624161,8,1,2,0,19356,0.005665880280425992,-0.19383015469946152,-28.880693050219765,-3.451190131289442,-0.023162349874425784,-0.2113266242934613,-32.331883181509205,83.57837587437146,149,-0.2948007147872518,-0.17205399633809196,77.26119850914606,86.55046164284153,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2018,00-0030520,M.Glennon,22,2,8.741517671151087,0.3973417123250494,0.5454545454545454,1,0,1,0,19669,0.056297614668360245,0.34104409765668914,7.502970148447162,-0.15663458702933597,-0.007119753955878908,0.3902219583691705,7.346335561417826,123.36856647882428,,,,,,0.05629761466836027,0.21434199483528435,data/metadata/20260915T175343345511Z/pass_plus_manifest.json
2019,00-0030520,M.Glennon,10,2,1.0464354921714403,0.10464354921714403,0.4,0,0,0,0,19839,0.0422891649790085,0.062354384238135524,0.6235438423813553,-0.06263437934413052,-0.006263437934413052,0.09838011128273097,0.5609094630372248,104.73002915067096,,,,,,0.042289164979008496,0.17787716898879768,data/metadata/20260915T175345267639Z/pass_plus_manifest.json
2020,00-0030520,M.Glennon,190,5,-27.961047321321757,-0.14716340695432503,0.43157894736842106,9,4,3,0,19932,0.0778852461675433,-0.22504865312186834,-42.75924409315498,1.0216523445526662,0.00537711760290877,-0.14178628935141627,-41.73759174860232,81.90744300711113,190,-0.25209918835594464,-0.009792467216392467,72.82186709225635,92.7787001503974,0.07788524616754329,0.1821231257737363,data/metadata/20260915T175347204551Z/pass_plus_manifest.json
2021,00-0030520,M.Glennon,177,6,-77.56161061234073,-0.4382011899002301,0.3559322033898305,9,4,2,0,20799,0.04047878194474436,-0.47867997184497446,-84.72635501656048,2.8814970996804545,0.01627964463096302,-0.42192154526926706,-81.84485791688002,62.51229966120194,177,-0.9284891468315679,-0.168599480962058,21.443871870228364,83.04961565570201,0.040478781944744364,0.18502081604167445,data/metadata/20260915T175349423779Z/pass_plus_manifest.json
2017,00-0030524,L.Jones,31,2,-3.832871857273858,-0.12364102765399541,0.41935483870967744,3,0,0,0,19356,0.005665880280425992,-0.1293069079344214,-4.008514145967064,-1.53302246265676,-0.04945233750505677,-0.1730933651590522,-5.541536608623824,86.47180397612063,,,,,,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
2017,00-0030526,E.Manuel,48,2,-10.218644018718605,-0.2128884170566376,0.4166666666666667,4,1,0,0,19356,0.005665880280425992,-0.2185542973370636,-10.490606272179052,2.0052383011684847,0.0417757979410101,-0.1711126191156275,-8.485367971010568,86.62170347185352,,,,,,0.005665880280425988,0.19820740894492533,data/metadata/20260915T175341400908Z/pass_plus_manifest.json
