game_id,fold,dropbacks,offense_only_mse,offense_defense_mse
2018_16_ATL_CAR,2,87,3.1746214930316343,3.1866093935295834
2018_16_BAL_LAC,4,70,3.169133944366174,3.1358293878791246
2018_16_BUF_NE,0,69,3.4720641138199193,3.444514114987987
2018_16_CHI_SF,3,71,1.6233816509179901,1.6201923452315101
2018_16_CIN_CLE,0,66,2.1317584634559927,2.115454580594367
2018_16_DEN_OAK,2,67,1.3557563351585717,1.3587160550573916
2018_16_GB_NYJ,0,100,2.059129262513193,2.0358012319416874
2018_16_HOU_PHI,1,100,3.1658589634489744,3.1716563622479867
2018_16_JAX_MIA,2,57,3.260464622280382,3.262761834365406
2018_16_KC_SEA,2,80,2.0023345784186004,2.0013671247713587
2018_16_LA_ARI,4,66,2.3258659817006877,2.334232109616607
2018_16_MIN_DET,0,77,2.12840378310501,2.107736564974138
2018_16_NYG_IND,2,81,2.259815671468066,2.263238743145766
2018_16_PIT_NO,4,95,1.9278623326279474,1.9261481570254255
2018_16_TB_DAL,1,80,2.678146582833633,2.6781759083803593
2018_16_WAS_TEN,3,55,2.85691646248824,2.856449227701944
2018_17_ARI_SEA,3,67,2.571737841687664,2.5649599150642586
2018_17_ATL_TB,1,84,2.3914340746227785,2.386007459632787
2018_17_CAR_NO,3,61,2.6579605629245777,2.6753413081667907
2018_17_CHI_MIN,3,66,1.6039265819672546,1.579239695716389
2018_17_CIN_PIT,3,76,2.5116740705513867,2.5263550296338293
2018_17_CLE_BAL,3,70,2.205107517470377,2.216707270015594
2018_17_DAL_NYG,2,91,3.542742229402121,3.538047565064904
2018_17_DET_GB,1,80,2.42936573233772,2.437039872186151
2018_17_IND_TEN,4,69,3.622300895133198,3.6382513622307813
2018_17_JAX_HOU,4,77,1.4276717551170852,1.4259505032065904
2018_17_LAC_DEN,4,75,2.4470284843916903,2.4452932072306526
2018_17_MIA_BUF,3,69,3.587065793418469,3.573789964638888
2018_17_NYJ_NE,2,67,2.4996323109240124,2.4891094874613744
2018_17_OAK_KC,0,64,5.4214570369025195,5.417207102858933
2018_17_PHI_WAS,2,71,2.201550185217051,2.2073146041107727
2018_17_SF_LA,4,64,3.1724120587677,3.1662669436014963
