game_id,fold,dropbacks,offense_only_mse,offense_defense_mse
2022_04_ARI_CAR,4,73,3.020982447880673,3.035806699105485
2022_04_BUF_BAL,4,80,2.0644227510279753,2.0686856648973815
2022_04_CHI_NYG,2,57,2.3992253017500826,2.384431985285061
2022_04_CLE_ATL,1,58,2.5268806469656275,2.552883918491229
2022_04_DEN_LV,1,70,2.0081530033064983,2.004113769534624
2022_04_JAX_PHI,2,56,4.984518327039034,4.98593080099852
2022_04_KC_TB,1,96,1.8829544021129658,1.891848706273293
2022_04_LAC_HOU,3,79,2.466770609502023,2.4712853815232725
2022_04_LA_SF,4,84,2.8694065113704577,2.856859607899101
2022_04_MIA_CIN,3,74,3.0651716351398313,3.06974740121901
2022_04_MIN_NO,2,72,2.5471316691738455,2.5479315694515208
2022_04_NE_GB,0,62,3.3289706626164484,3.307862985490618
2022_04_NYJ_PIT,3,73,3.019290460714436,3.0053637618715645
2022_04_SEA_DET,2,74,4.0082756324291795,3.971155127614293
2022_04_TEN_IND,1,67,2.8647683594325457,2.839101470347485
2022_04_WAS_DAL,1,74,2.015375493875457,1.9937152551520434
2022_05_ATL_TB,4,86,1.3247478224105806,1.3131796528223447
2022_05_CHI_MIN,1,72,2.34408937773388,2.2966792386990216
2022_05_CIN_BAL,2,73,1.8878066348605842,1.90057062974741
2022_05_DAL_LA,1,68,3.33724881431353,3.3284238972634035
2022_05_DET_NE,2,61,3.577870706982252,3.5180927373089887
2022_05_HOU_JAX,0,74,1.549939334140876,1.548406556139802
2022_05_IND_DEN,1,92,2.176012556515621,2.1683248622214113
2022_05_LAC_CLE,4,74,1.7485779942658604,1.7801876681689177
2022_05_LV_KC,0,81,2.223863642192246,2.217451004406348
2022_05_MIA_NYJ,2,60,3.175541484212765,3.1341883830305863
2022_05_NYG_GB,4,72,1.7042164910943773,1.6907988524255575
2022_05_PHI_ARI,0,82,1.5802935954746031,1.6067437284251767
2022_05_PIT_BUF,4,95,3.4011707958474875,3.39806103837558
2022_05_SEA_NO,1,57,3.581624059480277,3.5899476613999624
2022_05_SF_CAR,3,80,2.779104977048161,2.7609479393269427
2022_05_TEN_WAS,3,74,2.5054449976514745,2.500945904991548
2022_06_ARI_SEA,1,85,1.722620052482458,1.7398327433165857
2022_06_BAL_NYG,0,68,2.382787165771309,2.389288274662002
2022_06_BUF_KC,4,91,2.3875762730602927,2.3886140877817033
2022_06_CAR_LA,0,57,3.452562869208028,3.481518715235029
2022_06_CIN_NO,2,79,1.9525139144376018,1.9935831310105208
2022_06_DAL_PHI,4,68,1.9822076713894006,1.9711392255548787
2022_06_DEN_LAC,2,95,1.841495377737189,1.817286937758937
2022_06_JAX_IND,0,85,1.763655467613141,1.759949032601878
2022_06_MIN_MIA,2,88,2.156855004650857,2.1756246500460534
2022_06_NE_CLE,4,85,3.4370553162092907,3.4260038852880927
2022_06_NYJ_GB,0,70,1.509829009722295,1.4684510390009098
2022_06_SF_ATL,4,59,1.9318942231591965,1.9556994171402424
2022_06_TB_PIT,1,75,1.536965306766864,1.5386113174268656
2022_06_WAS_CHI,0,67,2.004655850651976,2.034197862054802
2022_07_ATL_CIN,4,64,2.7140181960402847,2.6810755115819087
2022_07_CHI_NE,0,58,3.0186804758341896,3.1032727122463553
2022_07_CLE_BAL,4,55,1.7211900215502287,1.7217976562865456
2022_07_DET_DAL,1,60,2.8628761605782236,2.8334436862811887
2022_07_GB_WAS,1,69,2.818574381254011,2.8152534957652096
2022_07_HOU_LV,4,70,3.5086605252044496,3.4915229633708336
2022_07_IND_TEN,3,70,3.0237870703834706,3.036829729376324
2022_07_KC_SF,3,89,3.0662171822086264,3.1093239476781545
2022_07_NO_ARI,3,84,3.7354021277464966,3.744214371132146
2022_07_NYG_JAX,2,80,1.6158246614821568,1.6092793527381009
2022_07_NYJ_DEN,1,80,1.6087690214385866,1.5742350651506931
2022_07_PIT_MIA,3,86,1.7030215341660122,1.6962437529403147
2022_07_SEA_LAC,4,87,2.965905578498105,2.9802794543437976
2022_07_TB_CAR,2,74,1.591204706545718,1.6053109177868485
2022_08_ARI_MIN,3,93,2.3059720734489755,2.3069503430707887
2022_08_BAL_TB,2,89,1.5633964050477702,1.562847648469817
2022_08_CAR_ATL,0,69,4.286953896964334,4.279724743955875
2022_08_CHI_DAL,3,59,2.619937806461072,2.5647326927986778
2022_08_CIN_CLE,1,65,3.547713923392759,3.5526769890741963
2022_08_DEN_JAX,4,69,2.627384458101233,2.578937074918409
2022_08_GB_BUF,4,63,2.6430986479666307,2.6422693565036455
2022_08_LV_NO,1,74,1.9825499791860401,1.9302892577565738
2022_08_MIA_DET,1,79,2.540513222236847,2.525989056008098
2022_08_NE_NYJ,3,87,2.9980354836060576,3.0173602658937773
2022_08_NYG_SEA,0,80,2.0194568598593454,2.0277253556587027
2022_08_PIT_PHI,3,85,2.3336882637676135,2.3067246423674233
2022_08_SF_LA,0,65,1.8432494891236146,1.8456234508105622
2022_08_TEN_HOU,1,50,2.5348954362979796,2.5732080484089885
2022_08_WAS_IND,3,66,2.722416021027412,2.724874278635906
2022_09_BAL_NO,4,60,2.3657896802073908,2.3762410647287107
2022_09_BUF_NYJ,1,71,2.4277906382194203,2.3789088641491514
2022_09_CAR_CIN,3,64,2.0590581923383655,2.056643697967117
2022_09_GB_DET,1,73,4.820186919103382,4.821950550720607
2022_09_IND_NE,4,76,1.9219318953264597,1.8866822436138635
2022_09_LAC_ATL,0,71,2.593230382819924,2.5856212768366698
2022_09_LA_TB,0,89,1.6955291358656996,1.711597411786272
2022_09_LV_JAX,2,70,1.6453233814990573,1.6005468907621385
2022_09_MIA_CHI,3,68,2.591505739136276,2.519325934339524
2022_09_MIN_WAS,3,77,2.29785292570293,2.3069758498904656
2022_09_PHI_HOU,1,61,2.8976523337605373,2.8855287628821684
2022_09_SEA_ARI,4,82,2.8679190241103965,2.873814872561246
2022_09_TEN_KC,4,99,1.6762859200181504,1.7115978872980702
2022_10_ARI_LA,4,80,2.3891816986979317,2.3872917621887253
2022_10_ATL_CAR,2,53,2.652908889879283,2.669444108311849
2022_10_CLE_MIA,3,76,1.6720521819456948,1.6811194599991646
2022_10_DAL_GB,4,71,3.711814802234344,3.744768891878535
2022_10_DEN_TEN,2,87,2.3660013962394304,2.3752724270176544
2022_10_DET_CHI,1,56,3.1397470071324465,3.1153165181546614
2022_10_HOU_NYG,2,64,2.44708181230935,2.4488277231011453
2022_10_IND_LV,1,70,2.2902428217248145,2.263690993542228
2022_10_JAX_KC,0,88,2.0454270550381675,2.045343942553939
2022_10_LAC_SF,0,73,2.11161153417311,2.0955944410244194
2022_10_MIN_BUF,0,106,2.9330632676072677,2.9442535016464584
2022_10_NO_PIT,3,71,1.5075721869214997,1.5075611194569083
2022_10_SEA_TB,0,70,2.642622474188455,2.6425188374944235
2022_10_WAS_PHI,0,59,3.484560340211561,3.4674163341646063
2022_11_CAR_BAL,2,76,2.073596963031318,2.115686358401151
2022_11_CHI_ATL,1,53,1.66077312718953,1.633807112861464
2022_11_CIN_PIT,2,86,2.1191524410737843,2.1181312220518356
2022_11_CLE_BUF,0,75,1.727955899684093,1.7686634708256208
2022_11_DAL_MIN,2,69,2.8229956955308535,2.7755222338005554
2022_11_DET_NYG,2,74,2.4250709803266037,2.4353549779655665
2022_11_KC_LAC,4,75,2.867387927756207,2.8766866121936183
2022_11_LA_NO,4,67,2.082477852750664,2.08409577260599
2022_11_LV_DEN,4,73,1.8502510863499424,1.85301989729501
2022_11_NYJ_NE,1,62,1.3539672634030697,1.3362925316376346
2022_11_PHI_IND,2,66,2.6058007394151725,2.6334004615067523
2022_11_SF_ARI,1,78,2.227924936868827,2.219204683944537
2022_11_TEN_GB,3,72,2.5987815228336757,2.6213068887157727
2022_11_WAS_HOU,2,68,2.9369419959977114,2.9181864366587167
2022_12_ATL_WAS,2,49,1.8959038354378874,1.8777160014169991
2022_12_BAL_JAX,0,79,2.318926027445293,2.324920025268101
2022_12_BUF_DET,1,89,1.679982283231253,1.682651129480037
2022_12_CHI_NYJ,2,58,3.0198008489919825,2.9378853812928787
2022_12_CIN_TEN,4,79,2.0952794398376566,2.1035971536363514
2022_12_DEN_CAR,3,60,1.4494422638233673,1.4796044771040762
2022_12_GB_PHI,3,63,4.192809365192702,4.21390920569092
2022_12_HOU_MIA,2,93,2.163966464703754,2.1827396964425176
2022_12_LAC_ARI,0,86,1.597969978773472,1.6229025909256747
2022_12_LA_KC,1,76,2.712708967582464,2.711196997447505
2022_12_LV_SEA,4,81,2.7143314824077605,2.6823461071693924
2022_12_NE_MIN,3,80,2.533931276870706,2.589426816473644
2022_12_NO_SF,3,73,1.8528944907941067,1.830635770403632
2022_12_NYG_DAL,3,67,2.415219482383495,2.3940594628686527
2022_12_PIT_IND,2,73,1.9056259627511818,1.905267491574634
2022_12_TB_CLE,4,89,1.3654017013995965,1.3635159957436582
2022_13_BUF_NE,3,75,1.5250225316769102,1.5675862712107294
2022_13_CLE_HOU,2,63,4.031829030018272,4.019393808469714
2022_13_DEN_BAL,2,72,1.539625244540633,1.5185507710642774
2022_13_GB_CHI,4,60,2.590021355079933,2.576189031705504
2022_13_IND_DAL,0,71,4.4613227552105945,4.454770766021201
2022_13_JAX_DET,3,82,1.494497626855759,1.4983592521317328
2022_13_KC_CIN,2,67,2.239141928269704,2.2567426976112968
2022_13_LAC_LV,0,84,3.2721564420731344,3.3270264512049756
2022_13_MIA_SF,2,82,3.904427670014747,3.8939515317985984
2022_13_NO_TB,1,87,1.726519133947617,1.7380030535261053
2022_13_NYJ_MIN,4,99,2.2613418105550447,2.264613733516579
2022_13_PIT_ATL,0,56,1.9075578070774246,1.8671497754524125
2022_13_SEA_LA,3,79,2.5163267112628795,2.5239148875794744
2022_13_TEN_PHI,0,78,1.9125274820218119,1.9099752770842098
2022_13_WAS_NYG,2,85,1.5920267414734763,1.5921404955645238
2022_14_BAL_PIT,1,58,2.2680476776852485,2.270713119136213
2022_14_CAR_SEA,4,70,2.762419246724617,2.770826518640174
2022_14_CLE_CIN,4,84,2.0921984242070883,2.0865826169280557
2022_14_HOU_DAL,3,70,2.2832582025928296,2.3334900845068485
2022_14_JAX_TEN,0,87,2.3862247834013224,2.3854929296526124
2022_14_KC_DEN,2,97,3.477846729982451,3.4769381869699947
2022_14_LV_LA,0,63,2.0522680977030556,2.045924786214649
2022_14_MIA_LAC,3,89,1.8230716861376635,1.8262142102962937
2022_14_MIN_DET,4,86,2.777010704415294,2.757094078241157
2022_14_NE_ARI,2,89,2.742971296229056,2.717496256976113
2022_14_NYJ_BUF,3,84,1.8920300429074441,1.880515525138033
2022_14_PHI_NYG,2,79,2.6214239155933674,2.6171872112993397
2022_14_TB_SF,2,80,2.6723520453655913,2.6616141416876498
2022_15_ARI_DEN,1,73,2.0227040442997626,2.010955531727389
2022_15_ATL_NO,4,56,1.9496850688786815,1.9012574606562151
2022_15_BAL_CLE,1,67,1.6848331652316026,1.6913676063655643
2022_15_CIN_TB,4,87,2.370127698062272,2.3794766074341824
2022_15_DAL_JAX,3,79,3.1755834055088332,3.185082694183949
2022_15_DET_NYJ,1,78,2.650617285391462,2.688203159877715
2022_15_IND_MIN,3,100,2.3850738009346064,2.3835176364096196
2022_15_KC_HOU,2,79,2.085730263583077,2.089525179806371
2022_15_LA_GB,3,60,1.8125481434326214,1.80928112439422
2022_15_MIA_BUF,0,76,2.7423944367294375,2.735230440476744
2022_15_NE_LV,1,74,2.542223796090722,2.5543249798203833
2022_15_NYG_WAS,0,67,2.2288498130484826,2.244761842390166
2022_15_PHI_CHI,2,75,3.741461352884046,3.7942207585166003
2022_15_PIT_CAR,0,50,2.428112568615281,2.3857894175210808
2022_15_SF_SEA,4,76,2.3568548304294916,2.3332186545730647
2022_15_TEN_LAC,1,75,1.7622250181098653,1.7750408802758546
2022_16_ATL_BAL,3,55,1.8286923166481486,1.8341580416316063
2022_16_BUF_CHI,4,63,2.9675300461643923,2.9929516058185306
2022_16_CIN_NE,3,91,2.936936946544683,2.9726222662175976
2022_16_DEN_LA,4,71,3.722654658909495,3.786372194219864
2022_16_DET_CAR,1,68,2.6765070626784295,2.677899714495761
2022_16_GB_MIA,1,69,3.35881153407697,3.3575659851550106
2022_16_HOU_TEN,3,63,1.9929471907077458,1.9871230379862814
2022_16_JAX_NYJ,3,76,1.8445368797875905,1.8651119597320043
2022_16_LAC_IND,1,72,3.0956558822049813,3.081412895618398
2022_16_LV_PIT,0,75,2.4471956965814994,2.4634754597042052
2022_16_NO_CLE,3,48,3.693200059702853,3.6492165979839464
2022_16_NYG_MIN,2,100,1.9998646223549181,2.00460850378071
2022_16_PHI_DAL,1,85,3.993849248723433,4.039724132236565
2022_16_SEA_KC,4,75,2.1215028491410393,2.1504841455945995
2022_16_TB_ARI,3,96,1.9339109905655771,1.947999233991726
2022_16_WAS_SF,0,62,3.5108387911702925,3.5684731779887158
2022_17_ARI_ATL,0,73,1.2295317546282893,1.2149787313840779
2022_17_CAR_TB,1,87,2.911299284540706,2.9395330233515096
2022_17_CHI_DET,2,63,2.55891746122648,2.6185137888441297
2022_17_CLE_WAS,4,57,2.8867274897133814,2.9033405345465275
2022_17_DAL_TEN,3,86,2.193134991443497,2.1695053980386723
2022_17_DEN_KC,1,88,2.0122702090804663,2.0044829155960673
2022_17_IND_NYG,0,58,3.093278547601625,3.1159592268255905
2022_17_JAX_HOU,1,80,2.327306114021069,2.365409634451645
2022_17_LA_LAC,3,55,2.0267813971145503,2.0233639482463768
2022_17_MIA_NE,0,80,2.423006385218717,2.418622182288561
2022_17_MIN_GB,4,67,4.314529520508883,4.312645857206476
2022_17_NO_PHI,0,69,2.9266258025244487,2.884757839070297
2022_17_NYJ_SEA,1,85,1.9828491029995174,1.9931550821809816
2022_17_PIT_BAL,0,53,1.9181452475196878,1.906597520965371
2022_17_SF_LV,0,73,3.4740140934000814,3.4913866492474623
2022_18_ARI_SF,4,57,3.8555375424402754,3.8387110955600066
2022_18_BAL_CIN,2,91,2.6486982502132768,2.6576603059996393
2022_18_CAR_NO,4,46,2.066771817635865,2.062172962155838
2022_18_CLE_PIT,3,71,2.2862858825781402,2.30037204193004
2022_18_DAL_WAS,3,67,2.8206087720378137,2.804766616815645
2022_18_DET_GB,3,67,1.8168867693855342,1.8460926816918066
2022_18_HOU_IND,1,83,4.232740526092038,4.237828882986049
2022_18_KC_LV,4,80,2.0259406879280966,2.057156078094875
2022_18_LAC_DEN,3,75,2.635619115870363,2.686652082298202
2022_18_LA_SEA,4,69,2.331152170946513,2.347117790589682
2022_18_MIN_CHI,1,64,2.3290329814398727,2.282575834730931
2022_18_NE_BUF,0,78,2.705998839334611,2.723387729821119
2022_18_NYG_PHI,2,86,1.7600052924823708,1.759592503437726
2022_18_NYJ_MIA,2,66,1.4895952067729388,1.4695501397364223
2022_18_TB_ATL,0,68,2.390714502833366,2.4334197742067385
2022_18_TEN_JAX,4,68,2.7197824039982095,2.722039255825412
