game_id,fold,dropbacks,offense_only_mse,offense_defense_mse
2017_05_SEA_LA,0,92,2.964649760309696,2.948922740043343
2017_05_SF_IND,2,91,2.258873358813222,2.240554097158278
2017_05_TEN_MIA,0,67,2.3782444374839096,2.393403724136307
2017_06_CHI_BAL,4,67,4.03966717425313,4.02242045083535
2017_06_CLE_HOU,0,77,3.792379784158349,3.8148643919968
2017_06_DET_NO,4,89,4.929586679880622,4.926539124779168
2017_06_GB_MIN,4,81,2.5176275018023984,2.5110659194394493
2017_06_IND_TEN,3,74,2.7994214328259863,2.7912759104638223
2017_06_LAC_OAK,4,68,2.2669313337027353,2.266892201098615
2017_06_LA_JAX,3,68,2.1954910780490757,2.1694128540196975
2017_06_MIA_ATL,1,69,1.8344918770529515,1.8372298072130566
2017_06_NE_NYJ,3,90,2.5149826855462725,2.512214597539511
2017_06_NYG_DEN,2,80,2.4314567147226134,2.4346796472397876
2017_06_PHI_CAR,1,92,2.288585111478396,2.2782090600599334
2017_06_PIT_KC,2,65,2.6282898828682693,2.6280176166325235
2017_06_SF_WAS,4,90,2.4760431434778325,2.4693142972900395
2017_06_TB_ARI,0,70,4.362368340310066,4.361358127878421
2017_07_ARI_LA,2,74,2.626943944032472,2.6179337635217097
2017_07_ATL_NE,0,69,1.5379741431165432,1.5397127182292532
2017_07_BAL_MIN,2,76,1.969339531920982,1.9665201404151504
2017_07_CAR_CHI,2,55,4.001183082109189,3.9927314193594725
2017_07_CIN_PIT,2,61,2.740193141754133,2.740547285142763
2017_07_DAL_SF,4,73,2.94579637247038,2.9388413702234777
2017_07_DEN_LAC,1,71,1.887979714050208,1.8773353638987533
2017_07_JAX_IND,3,81,1.9124574453115377,1.8814545054511391
2017_07_KC_OAK,0,90,2.689994440859096,2.6624653924967356
2017_07_NO_GB,3,67,2.1359693191126956,2.122746155149758
2017_07_NYJ_MIA,0,71,3.011108896416905,3.0020240930583753
2017_07_SEA_NYG,2,81,2.0758694233209094,2.0671330168503164
2017_07_TB_BUF,1,82,2.5992619094305778,2.6105604941610756
2017_07_TEN_CLE,2,78,1.9937966887468292,1.9953259890345447
2017_07_WAS_PHI,4,77,2.606840096500064,2.622995988671018
2017_08_ATL_NYJ,2,67,1.9056311097096834,1.9034402859235702
2017_08_CAR_TB,0,78,2.041781534973903,2.038102464632502
2017_08_CHI_NO,1,67,2.5692793710103006,2.5690349497975595
2017_08_DAL_WAS,3,68,2.3343467272639105,2.3389018462496054
2017_08_DEN_KC,1,76,2.490179013500808,2.5007385096402683
2017_08_HOU_SEA,4,84,5.072023274760553,5.065384877372639
2017_08_IND_CIN,3,77,2.7941256110677726,2.7875526509589696
2017_08_LAC_NE,4,80,1.4019455286523397,1.4020444477006642
2017_08_MIA_BAL,4,70,3.973789617685576,3.9577976549200167
2017_08_MIN_CLE,2,83,1.7089179684046283,1.6967312910877412
2017_08_OAK_BUF,2,77,2.3427905283101946,2.3306656224591022
2017_08_PIT_DET,3,79,3.1596391030276596,3.1650130174503097
2017_08_SF_PHI,0,81,2.409340184186112,2.410724173362945
2017_09_ARI_SF,2,88,3.1284727653395805,3.1274343660209523
2017_09_ATL_CAR,0,67,2.48712461055561,2.485108720200661
2017_09_BAL_TEN,1,87,2.431337832329329,2.433487384375712
2017_09_BUF_NYJ,1,72,2.3127546090899207,2.3222247261170126
2017_09_CIN_JAX,0,59,1.745218482344385,1.7563832756398117
2017_09_DEN_PHI,0,72,3.3660923122052213,3.3670517793065766
2017_09_DET_GB,0,76,2.126472839391178,2.083502993600811
2017_09_IND_HOU,0,80,3.1759636197334338,3.1939284850106047
2017_09_KC_DAL,4,75,1.9285302307064756,1.9197194412752143
2017_09_LA_NYG,1,62,3.4261753682590195,3.437725446281501
2017_09_OAK_MIA,0,74,2.101322558081954,2.078157104139174
2017_09_TB_NO,0,64,1.8692166665170569,1.8522358858796977
2017_09_WAS_SEA,4,91,1.6808938409925487,1.6814056520654663
2017_10_CIN_TEN,3,87,2.393851561713052,2.3963077364963867
2017_10_CLE_DET,1,80,3.68088258501304,3.6775766904822285
2017_10_DAL_ATL,3,73,2.0446414709107628,2.050369518297535
2017_10_GB_CHI,4,69,2.0711818993397038,2.0751015886180726
2017_10_HOU_LA,2,82,3.477989231923986,3.454707699177655
2017_10_LAC_JAX,3,94,1.8340776956486624,1.8146502451636393
2017_10_MIA_CAR,4,72,2.1955228985802044,2.2043355705783423
2017_10_MIN_WAS,1,77,3.1926094527960545,3.1979345865520292
2017_10_NE_DEN,4,71,2.4455470197271967,2.44660803232764
2017_10_NO_BUF,2,58,2.244148357371576,2.2400784879475246
2017_10_NYG_SF,1,65,3.906896959942639,3.8993542285356937
2017_10_NYJ_TB,4,82,2.148366481033599,2.1560054333343373
2017_10_PIT_IND,4,63,2.486612909002473,2.485583046154036
2017_10_SEA_ARI,4,88,1.7781248052464393,1.7831673519309474
2017_11_ARI_HOU,3,72,2.825049482935807,2.8290994019035094
2017_11_ATL_SEA,3,80,2.919810307528391,2.9348399878954305
2017_11_BAL_GB,4,76,3.27289512531973,3.2723690962589647
2017_11_BUF_LAC,1,78,3.680507603296596,3.669913941240741
2017_11_CIN_DEN,3,76,3.2456810613372546,3.247024731821449
2017_11_DET_CHI,3,69,1.8155869814423575,1.8286647995972645
2017_11_JAX_CLE,2,72,3.50119535676288,3.4689051325731177
2017_11_KC_NYG,4,83,2.1211635703503124,2.137045470312117
2017_11_LA_MIN,2,79,1.6525859695701766,1.655983351073401
2017_11_NE_OAK,0,88,2.2270997819905904,2.2201935582145307
2017_11_PHI_DAL,4,64,3.223816654058473,3.2113134708138147
2017_11_TB_MIA,3,82,3.2268958507112484,3.217059952682259
2017_11_TEN_PIT,0,89,2.9053060687312033,2.901606708088684
2017_11_WAS_NO,4,79,2.135488721592822,2.1438417805709746
2017_12_BUF_KC,3,75,2.0721900189033455,2.074168932537596
2017_12_CAR_NYJ,3,70,3.6924145688425596,3.690594316405262
2017_12_CHI_PHI,2,80,1.8552575255245518,1.8474711552808312
2017_12_CLE_CIN,0,72,1.876750366786003,1.8664316988654386
2017_12_DEN_OAK,2,69,3.350541446768082,3.355151246506594
2017_12_GB_PIT,4,80,2.8756682151621473,2.871840014065736
2017_12_HOU_BAL,2,76,2.4243184030301577,2.4207662884397103
2017_12_JAX_ARI,3,78,2.354937462372225,2.3401040481790676
2017_12_LAC_DAL,2,62,5.230509707837827,5.221620557084017
2017_12_MIA_NE,3,71,2.089949038195697,2.090260826964715
2017_12_MIN_DET,2,73,2.3304256776868444,2.3411231824706835
2017_12_NO_LA,3,84,1.9501704438397103,1.9494017700665915
2017_12_NYG_WAS,2,70,3.006520995562479,3.005592866785027
2017_12_SEA_SF,3,83,1.9994568815013927,1.9921979245484953
2017_12_TB_ATL,0,82,1.640703371933479,1.6275985514048554
2017_12_TEN_IND,0,64,1.7965372097755643,1.8016767704587593
2017_13_CAR_NO,1,69,2.5388990205011295,2.535746041812703
2017_13_CLE_LAC,0,80,1.6365019565055239,1.6338751085656704
2017_13_DEN_MIA,1,81,4.39530605224813,4.441561371108514
2017_13_DET_BAL,2,75,3.01409711169674,3.023672839367067
2017_13_HOU_TEN,1,80,2.0528866355046347,2.0448998310357474
2017_13_IND_JAX,1,82,2.717060392859403,2.685653427617797
2017_13_KC_NYJ,4,74,3.1754846432374766,3.1609415586981444
2017_13_LA_ARI,3,74,3.44807765187977,3.4415572248749497
2017_13_MIN_ATL,3,63,1.2817773086148254,1.2736279260668264
2017_13_NE_BUF,1,75,2.028064561137648,2.0264373758285856
2017_13_NYG_OAK,0,77,2.2338315153563477,2.2344822000850595
2017_13_PHI_SEA,0,84,2.3536868090783285,2.3620650294460988
2017_13_PIT_CIN,0,79,2.0101496779751318,2.0085582863693494
2017_13_SF_CHI,3,60,1.8045343444977604,1.808278484282903
2017_13_TB_GB,0,69,3.5587212164512585,3.57191085379566
2017_13_WAS_DAL,1,70,2.6450820321723687,2.6477214717453332
2017_14_BAL_PIT,1,103,1.8023843446827605,1.817408676758189
2017_14_CHI_CIN,1,73,1.7703164930011626,1.7772229216784012
2017_14_DAL_NYG,1,79,2.4432140000841107,2.453553703767772
2017_14_DET_TB,0,86,2.3410578796695716,2.3295805484350467
2017_14_GB_CLE,2,81,1.789714511134117,1.7656154208975476
2017_14_IND_BUF,3,40,2.386183048921136,2.400734436724533
2017_14_MIN_CAR,2,82,2.9446721321683604,2.932547585265446
2017_14_NE_MIA,1,86,1.4157396312391095,1.4368018766628383
2017_14_NO_ATL,0,66,2.767271889647057,2.7646729076330256
2017_14_NYJ_DEN,1,62,2.036440252460348,2.0383450034796002
2017_14_OAK_KC,4,85,2.1519768822899112,2.160465979400021
2017_14_PHI_LA,3,85,3.1169446890140864,3.1125472534441214
2017_14_SEA_JAX,3,63,3.347563693252755,3.3631342692915105
2017_14_SF_HOU,3,79,2.6389108912937878,2.633487912706249
2017_14_TEN_ARI,2,71,2.087541020868709,2.084612962426908
2017_14_WAS_LAC,4,67,4.871157750152375,4.855980577091169
2017_15_ARI_WAS,1,76,2.5000604383374303,2.4999460856951288
2017_15_ATL_TB,0,73,1.453981851229333,1.4505376144947457
2017_15_BAL_CLE,2,86,2.194946910610814,2.177729202351407
2017_15_CHI_DET,0,85,2.214707902648164,2.2149297579436236
2017_15_CIN_MIN,4,59,3.885243976236385,3.85721927593181
2017_15_DAL_OAK,4,72,1.9046076988018301,1.9058532714621563
2017_15_DEN_IND,2,65,2.6456587642101215,2.618279633075286
2017_15_GB_CAR,1,88,2.077150426020428,2.0605952556727
2017_15_HOU_JAX,1,65,2.475569007464317,2.446247841789093
2017_15_LAC_KC,1,71,2.490069377383679,2.500134864929905
2017_15_LA_SEA,3,67,2.4611652166359,2.4466122334821874
2017_15_MIA_BUF,2,88,1.724704386519967,1.7199979506121743
2017_15_NE_PIT,0,71,2.3881040674876948,2.381424750604215
2017_15_NYJ_NO,2,78,2.9970800743869304,2.9946381298740645
2017_15_PHI_NYG,2,97,2.281601700399723,2.291519210600898
2017_15_TEN_SF,2,79,1.8184916698994473,1.8087398033615874
2017_16_ATL_NO,4,71,2.7765678912973546,2.7779918675368847
2017_16_BUF_NE,0,76,2.2737994726910085,2.27451443597171
2017_16_CLE_CHI,3,72,1.9104705960333999,1.8991843327115063
2017_16_DEN_WAS,1,84,2.662940296216313,2.6563836994225625
2017_16_DET_CIN,4,82,1.860971357632472,1.8638946430283416
2017_16_IND_BAL,1,77,1.435407176632319,1.4343416735165788
2017_16_JAX_SF,4,86,3.2739447346979262,3.3017922958154657
2017_16_LAC_NYJ,2,74,1.6010025951001625,1.5867142926030509
2017_16_LA_TEN,0,83,2.2854756495332302,2.2828564152825206
2017_16_MIA_KC,4,80,2.3380674671386728,2.3339410510491954
2017_16_MIN_GB,1,73,2.064182058410295,2.047951066483158
2017_16_NYG_ARI,1,85,2.998690677510824,2.9951593998253143
2017_16_OAK_PHI,2,72,3.122015002720118,3.1489082234671955
2017_16_PIT_HOU,0,56,2.7235086360259397,2.7191848852157956
2017_16_SEA_DAL,4,66,2.8083413444392775,2.805478845668341
2017_16_TB_CAR,3,66,3.3124846192903323,3.334988716519713
2017_17_ARI_SEA,0,70,1.5825293919972423,1.5812511786276489
2017_17_BUF_MIA,3,82,1.6600761357406797,1.654164286733301
2017_17_CAR_ATL,3,86,2.1198914844844934,2.1291792320932443
2017_17_CHI_MIN,4,70,1.6362330496654962,1.6140733763755353
2017_17_CIN_BAL,2,92,3.1005554914861606,3.104930157974048
2017_17_CLE_PIT,3,71,3.1592555105616267,3.176557945440967
2017_17_DAL_PHI,2,71,1.6618704540526996,1.67341459679146
2017_17_GB_DET,4,69,3.3967631983327253,3.3939465987409076
2017_17_HOU_IND,4,56,1.567495210039489,1.5525005000585215
2017_17_JAX_TEN,4,64,2.3097345199604713,2.321985103862569
2017_17_KC_DEN,4,79,3.186011520979837,3.186047302944762
2017_17_NO_TB,1,90,2.1690637483845068,2.173710088201359
2017_17_NYJ_NE,0,82,1.4872919818275325,1.4953033025018778
2017_17_OAK_LAC,1,70,3.3638421062731516,3.3572731581844453
2017_17_SF_LA,0,70,2.5678331054436043,2.6112324265532583
2017_17_WAS_NYG,4,70,2.320813365277582,2.339243468666488
