season,dropback_player_id,player,games_with_dropbacks,dropbacks,raw_epa_db,adjusted_epa_db,resampled_rate_p025,resampled_rate_p975,status
2022,00-0033873,P.Mahomes,17,720,0.2907074165674102,0.28857490964159505,0.1999405905933548,0.39378847501357894,conditional_game_resampling
2022,00-0036212,T.Tagovailoa,13,430,0.22035169294206425,0.22810251790416838,0.0625128042044308,0.38597059821738855,conditional_game_resampling
2022,00-0034857,J.Allen,16,650,0.2161908182990835,0.21495844331484232,0.12422847390758064,0.30650446541160115,conditional_game_resampling
2022,00-0034869,S.Darnold,6,156,0.17924430327189944,0.18689672707611726,-0.09443767464244072,0.40714373108750984,conditional_game_resampling
2022,00-0031345,J.Garoppolo,11,329,0.18695128991220133,0.18326795925050376,0.04439514024092373,0.3376253178098593,conditional_game_resampling
2022,00-0037834,B.Purdy,7,187,0.19737949896140436,0.1800243178046323,0.07807230579740605,0.28645228699979536,conditional_game_resampling
2022,00-0033106,J.Goff,17,624,0.15527505205959846,0.15901260702171888,0.027398837067923048,0.27170414498072115,conditional_game_resampling
2022,00-0036442,J.Burrow,16,673,0.14840553529143957,0.1529537081365368,0.020829682863748266,0.2890523451351492,conditional_game_resampling
2022,00-0036971,T.Lawrence,17,633,0.14563152296289605,0.15037201751499166,0.037098415637486504,0.2586449855172968,conditional_game_resampling
2022,00-0036389,J.Hurts,15,541,0.12673604608181796,0.12228880356983908,-0.008811770515297792,0.24412388302147411,conditional_game_resampling
2022,00-0033119,J.Brissett,12,413,0.07830070992417808,0.08346827365338103,-0.07846998402574197,0.2636969286901215,conditional_game_resampling
2022,00-0033077,D.Prescott,12,429,0.07931487447248987,0.07464344702590224,-0.08128299747005595,0.24255726411667194,conditional_game_resampling
2022,00-0029701,R.Tannehill,12,370,0.06516247055534397,0.06992719164255018,-0.08508302924148299,0.21868860521256236,conditional_game_resampling
2022,00-0035710,D.Jones,16,565,0.05903579908101335,0.05871481058493695,-0.02732535217377231,0.16780842219924194,conditional_game_resampling
2022,00-0034796,L.Jackson,12,377,0.047302739840919004,0.049407905283550005,-0.09524843096062398,0.20050044939526904,conditional_game_resampling
2022,00-0019596,T.Brady,17,756,0.05100926233067888,0.048175269391028924,-0.027699780343946215,0.12973881430732706,conditional_game_resampling
2022,00-0029604,K.Cousins,17,698,0.03788477811447201,0.04341035162413262,-0.07431914534767999,0.16603190615994176,conditional_game_resampling
2022,00-0031280,D.Carr,15,543,0.03599885113539495,0.03997017320716135,-0.06397010715023428,0.14177295286722547,conditional_game_resampling
2022,00-0030565,G.Smith,17,650,0.04155982872525913,0.03749773263917707,-0.07107766944908309,0.1559751165833661,conditional_game_resampling
2022,00-0036355,J.Herbert,17,757,0.025706075874822144,0.018713543203986046,-0.07668622908135043,0.12606072096827314,conditional_game_resampling
2022,00-0033869,M.Trubisky,7,194,0.003996314659218597,0.014096901775725713,-0.181677927071213,0.26889996175647773,conditional_game_resampling
2022,00-0035264,J.Stidham,3,101,0.00372598054699186,0.013784909892989384,-0.1492529300847214,0.2706899492284672,conditional_game_resampling
