season,dropback_player_id,player,dropbacks,games,total_epa,epa_per_dropback,positive_epa_rate,sacks,scrambles,penalty_rows,identity_fallbacks,league_dropbacks,league_epa_per_dropback,epa_above_average_per_dropback,epa_above_average,schedule_adjustment_total,schedule_adjustment_per_dropback,opponent_adjusted_epa_per_dropback,opponent_adjusted_epa_above_average,pass_plus,resampling_dropbacks,resampled_rate_p025,resampled_rate_p975,pass_plus_resampled_p025,pass_plus_resampled_p975
2020,00-0022824,A.Lee,1,1,4.014011434279382,4.014011434279382,1.0,0,0,0,0,19932,0.0778852461675433,3.936126188111839,3.936126188111839,-0.023329372324457507,-0.023329372324457507,3.990682061954925,3.9127968157873814,422.2652367043582,,,,,
2020,00-0031941,J.Crowder,1,1,3.8461674444843084,3.8461674444843084,1.0,0,0,0,0,19932,0.0778852461675433,3.768282198316765,3.768282198316765,-0.025663202250972038,-0.025663202250972038,3.820504242233336,3.7426189960657927,408.24907436924,,,,,
2020,00-0024417,S.Koch,1,1,3.3933274865266867,3.3933274865266867,1.0,0,0,0,0,19932,0.0778852461675433,3.3154422403591433,3.3154422403591433,0.04948290052208537,0.04948290052208537,3.4428103870487723,3.364925140881229,377.1415046759383,,,,,
2020,00-0035889,T.Townsend,1,1,3.4530158574925736,3.4530158574925736,1.0,0,0,0,0,19932,0.0778852461675433,3.37513061132503,3.37513061132503,-0.024781930062599752,-0.024781930062599752,3.428233927429974,3.3503486812624304,375.94096030051605,,,,,
2020,00-0035290,J.Johnson,1,1,3.115367458667606,3.115367458667606,1.0,0,0,0,0,19932,0.0778852461675433,3.0374822125000627,3.0374822125000627,-0.017629849374893727,-0.017629849374893727,3.0977376092927122,3.019852363125169,348.7206677045176,,,,,
2020,00-0029000,C.Beasley,1,1,2.913771021645516,2.913771021645516,1.0,0,0,0,0,19932,0.0778852461675433,2.8358857754779727,2.8358857754779727,-0.006611293728693238,-0.006611293728693238,2.907159727916823,2.8292744817492794,333.0243182788557,,,,,
2020,00-0034960,J.Meyers,2,2,5.631342348933686,2.815671174466843,1.0,0,0,0,0,19932,0.0778852461675433,2.7377859282992993,5.475571856598599,-0.01693523924340884,-0.00846761962170442,2.807203554845138,5.4586366173551895,324.7917416101574,,,,,
2020,00-0033466,I.McKenzie,1,1,2.2947238330962136,2.2947238330962136,1.0,0,0,0,0,19932,0.0778852461675433,2.21683858692867,2.21683858692867,-0.011877717398085253,-0.011877717398085253,2.2828461156981286,2.204960869530585,281.6046858543891,,,,,
2020,00-0033891,Z.Jones,1,1,2.2214208621298894,2.2214208621298894,1.0,0,0,0,0,19932,0.0778852461675433,2.143535615962346,2.143535615962346,0.02643862773032004,0.02643862773032004,2.2478594898602093,2.169974243692666,278.7231221576361,,,,,
2020,00-0031260,L.Thomas,1,1,1.8633733799215406,1.8633733799215406,1.0,0,0,0,0,19932,0.0778852461675433,1.7854881337539974,1.7854881337539974,-0.03503326001124274,-0.03503326001124274,1.828340119910298,1.7504548737427545,244.17072513219395,,,,,
