game_id,fold,dropbacks,offense_only_mse,offense_defense_mse
2020_14_MIN_TB,1,69,1.8029067289238214,1.7961510992216148
2020_14_NE_LA,3,58,4.029867170289607,3.8866536057640544
2020_14_NO_PHI,4,79,2.0819317999467546,2.1187024069367006
2020_14_NYJ_SEA,4,63,1.4104196570332814,1.399263610834152
2020_14_PIT_BUF,1,84,2.5668245200288324,2.488027617514363
2020_14_TEN_JAX,3,81,2.104779289242947,2.1166069154998746
2020_14_WAS_SF,4,83,4.041960546253095,4.008550271438524
2020_15_BUF_DEN,0,82,2.525278121853735,2.5350273027221624
2020_15_CAR_GB,3,79,1.327495247903261,1.352451354722278
2020_15_CHI_MIN,3,66,2.182717762079415,2.1813632598593897
2020_15_CLE_NYG,2,69,1.6306828603076766,1.5868408477472409
2020_15_DET_TEN,1,69,2.0659828504499163,1.9664820738252586
2020_15_HOU_IND,3,79,2.072798367679019,2.073098897411873
2020_15_JAX_BAL,3,63,2.476650293896432,2.49242780455497
2020_15_KC_NO,2,89,2.524604463152108,2.4874241348778043
2020_15_LAC_LV,1,71,3.1285687640647795,3.0943582307736843
2020_15_NE_MIA,1,62,1.8336327345195707,1.8280828961389821
2020_15_NYJ_LA,1,73,2.0078971536550267,2.128469537421853
2020_15_PHI_ARI,4,95,3.8977322604660043,3.9053190212753397
2020_15_PIT_CIN,0,55,2.336739839937375,2.403067258716177
2020_15_SEA_WAS,1,92,1.9218900353226487,1.907982656967691
2020_15_SF_DAL,0,84,2.775340430891125,2.7699396669392335
2020_15_TB_ATL,3,101,1.6108969114252663,1.606661905083177
2020_16_ATL_KC,3,86,2.4839055688731673,2.5147256395836863
2020_16_BUF_NE,2,67,1.4857362146021584,1.455925939867124
2020_16_CAR_WAS,1,87,3.226502120857099,3.2257572295640657
2020_16_CHI_JAX,2,77,2.439907065871766,2.419338472834286
2020_16_CIN_HOU,1,75,2.386032174719129,2.326912307793437
2020_16_CLE_NYJ,2,93,1.9696760620179192,1.9956153673872223
2020_16_DEN_LAC,3,88,1.8950727660549638,1.8924808626956349
2020_16_IND_PIT,1,89,2.1683695705940185,2.1275775184829375
2020_16_LA_SEA,3,90,1.7587631291938348,1.7788092091202632
2020_16_MIA_LV,1,76,2.5680891114922186,2.559668484745077
2020_16_MIN_NO,3,71,2.3761667722251567,2.4139831195617405
2020_16_NYG_BAL,0,76,1.2163215972112145,1.2049463330795247
2020_16_PHI_DAL,2,81,3.531536356341733,3.5259534480741195
2020_16_SF_ARI,4,82,2.4172879002693395,2.4208988464332752
2020_16_TB_DET,1,81,2.4476071882772734,2.371507823173328
2020_16_TEN_GB,2,58,2.6837611311387795,2.652493969677199
2020_17_ARI_LA,0,73,3.366356110220016,3.320160698735184
2020_17_ATL_TB,0,87,2.570752241918973,2.5648861347965637
2020_17_BAL_CIN,4,45,3.3909293221838888,3.3210821765402656
2020_17_DAL_NYG,2,86,1.410404074664674,1.4172157194653892
2020_17_GB_CHI,2,71,3.039648925243983,3.05602155331853
2020_17_JAX_IND,0,75,2.223559871629637,2.2057341232423897
2020_17_LAC_KC,2,68,2.0074553738438947,2.0483374193181305
2020_17_LV_DEN,4,85,3.300049737897986,3.292140709003759
2020_17_MIA_BUF,3,102,3.32744236370125,3.336040843391574
2020_17_MIN_DET,3,77,2.7347661318544803,2.688695187028657
2020_17_NO_CAR,4,76,3.158360665290518,3.0797686986138366
2020_17_NYJ_NE,1,71,2.430597121571707,2.39744567204747
2020_17_PIT_CLE,0,81,2.545352351446858,2.5723339110068886
2020_17_SEA_SF,3,83,2.3895409744096416,2.3831452006487983
2020_17_TEN_HOU,4,78,2.024466861995104,2.0162951264557782
2020_17_WAS_PHI,2,77,2.1849546929740344,2.173617612311121
