season,dropback_player_id,player,games_with_dropbacks,dropbacks,raw_epa_db,adjusted_epa_db,resampled_rate_p025,resampled_rate_p975,status
2017,00-0023682,R.Fitzpatrick,6,180,0.035010866726620966,0.037262587457852804,-0.21567132381618173,0.18882842529883054,conditional_game_resampling
2017,00-0028118,T.Taylor,15,506,0.039819329622204976,0.030237846101237694,-0.08889820103656794,0.14829976695376548,conditional_game_resampling
2017,00-0027939,C.Newton,16,556,0.022459732735221345,0.023920187452998513,-0.1267403916292266,0.187084691845414,conditional_game_resampling
2017,00-0029604,K.Cousins,16,604,0.010976191849789547,0.01561490011227274,-0.1276855404238558,0.15829744753911282,conditional_game_resampling
2017,00-0031280,D.Carr,15,544,-0.003826785935839584,-0.005752332582273545,-0.170811770034075,0.16319102935145396,conditional_game_resampling
2017,00-0032268,M.Mariota,15,501,-0.026036211184272674,-0.026315770196814785,-0.11523177828350992,0.06124122888348111,conditional_game_resampling
2017,00-0033077,D.Prescott,16,552,-0.03145765310566119,-0.031605985119439135,-0.20675273453037404,0.14996070886436078,conditional_game_resampling
2017,00-0021429,C.Palmer,7,290,-0.05913720241351894,-0.069216645333237,-0.127445106270144,-0.014608143550979714,conditional_game_resampling
2017,00-0033119,J.Brissett,16,558,-0.08193267929823309,-0.07582925472213332,-0.14177141059280993,-0.00475024962413491,conditional_game_resampling
2017,00-0027973,A.Dalton,16,545,-0.07866172348473996,-0.0829290714422161,-0.2468300148639125,0.06496124017014102,conditional_game_resampling
2017,00-0022803,E.Manning,15,608,-0.09658878010642495,-0.08959558734372919,-0.22282241144688936,0.0362226657642084,conditional_game_resampling
2017,00-0033869,M.Trubisky,12,380,-0.09843196494700478,-0.09099439848904176,-0.21985155967268105,0.043240496489926304,conditional_game_resampling
2017,00-0024226,J.Cutler,14,455,-0.093442299110409,-0.09839335159892432,-0.24831912781816273,0.035622704369942096,conditional_game_resampling
2017,00-0026158,J.Flacco,16,579,-0.09506844068609215,-0.09892112529897727,-0.2544801045490922,0.044312816715237534,conditional_game_resampling
2017,00-0029682,B.Osweiler,6,190,-0.10705551076351555,-0.10667530998695648,-0.3467825647742824,0.2847076753306445,conditional_game_resampling
2017,00-0026625,B.Hoyer,8,228,-0.11980296466386098,-0.1091105606521037,-0.39459706846959686,0.10795095146054763,conditional_game_resampling
2017,00-0025430,D.Stanton,5,167,-0.13559973923046267,-0.12112478288548124,-0.30410425730331203,-0.012310612835358553,conditional_game_resampling
2017,00-0032156,T.Siemian,11,406,-0.13105677676459984,-0.1489819287648057,-0.31588762355514427,0.025457642754371543,conditional_game_resampling
2017,00-0031589,B.Hundley,11,366,-0.16054599971043942,-0.1499417148818887,-0.35359680944906796,0.07718051355503577,conditional_game_resampling
2017,00-0025708,M.Moore,4,140,-0.14407832043315558,-0.16102377290228892,-0.5481421018738303,0.3404148571613958,conditional_game_resampling
2017,00-0033936,C.Beathard,6,254,-0.193848491549209,-0.17253646790133936,-0.36456357231371694,0.12581153855581215,conditional_game_resampling
2017,00-0029567,N.Foles,6,106,-0.1581620774307604,-0.18590817909943208,-0.5673598957252916,0.19156923180007937,conditional_game_resampling
2017,00-0033899,D.Kizer,15,558,-0.20447178943458805,-0.19587288062812577,-0.32925809621935026,-0.0624216346406139,conditional_game_resampling
2017,00-0031064,T.Savage,8,245,-0.2014517316960714,-0.20428914411328108,-0.4985776792299057,0.007011059742975986,conditional_game_resampling
2017,00-0030520,M.Glennon,4,149,-0.18816427441903555,-0.21132662429346133,-0.2948007147872518,-0.17205399633809196,conditional_game_resampling
2017,00-0031568,B.Petty,4,126,-0.23574409308765898,-0.23126999754263927,-0.4432336153883387,-0.12036049598161981,conditional_game_resampling
2017,00-0028090,T.Yates,4,115,-0.22714678101800462,-0.2379648357493164,-0.500521037617507,0.0011767456852060736,conditional_game_resampling
2017,00-0027948,B.Gabbert,5,207,-0.2631835695142922,-0.2542651191526764,-0.3978207099723087,-0.09765902007671393,conditional_game_resampling
