season,dropback_player_id,player,dropbacks,games,total_epa,epa_per_dropback,positive_epa_rate,sacks,scrambles,penalty_rows,identity_fallbacks,league_dropbacks,league_epa_per_dropback,epa_above_average_per_dropback,epa_above_average,schedule_adjustment_total,schedule_adjustment_per_dropback,opponent_adjusted_epa_per_dropback,opponent_adjusted_epa_above_average
2025,00-0033400,M.Haack,1,1,4.4010514167603105,4.4010514167603105,1.0,0,0,0,0,19734,0.04314511131264041,4.3579063054476705,4.3579063054476705,0.023737524889954748,0.023737524889954748,4.424788941650266,4.381643830337626
2025,00-0034827,D.Moore,1,1,3.8681936897919513,3.8681936897919513,1.0,0,0,0,0,19734,0.04314511131264041,3.825048578479311,3.825048578479311,-0.0433830481297775,-0.0433830481297775,3.824810641662174,3.7816655303495335
2025,00-0033269,R.Sanchez,1,1,3.5125947825144976,3.5125947825144976,1.0,0,0,0,0,19734,0.04314511131264041,3.469449671201857,3.469449671201857,0.04747349993074358,0.04747349993074358,3.560068282445241,3.516923171132601
2025,00-0036414,C.Akers,1,1,3.2600105608580634,3.2600105608580634,1.0,0,0,0,0,19734,0.04314511131264041,3.216865449545423,3.216865449545423,0.05276800129021179,0.05276800129021179,3.3127785621482753,3.269633450835635
2025,00-0039634,A.McNamara,1,1,2.8565037888474762,2.8565037888474762,1.0,0,0,0,0,19734,0.04314511131264041,2.813358677534836,2.813358677534836,0.0022873148057049697,0.0022873148057049697,2.8587911036531812,2.815645992340541
2025,00-0035645,G.Olszewski,2,2,2.4279792429879308,1.2139896214939654,0.5,0,0,0,0,19734,0.04314511131264041,1.170844510181325,2.34168902036265,-0.039470449701245,-0.0197352248506225,1.194254396643343,2.302218570661405
2025,00-0038120,B.Hall,1,1,1.194561611104291,1.194561611104291,1.0,0,0,0,0,19734,0.04314511131264041,1.1514164997916505,1.1514164997916505,-0.05265502331499937,-0.05265502331499937,1.1419065877892915,1.0987614764766511
2025,00-0033319,N.Mullens,3,2,2.8997661510420993,0.9665887170140331,0.6666666666666666,0,0,0,0,19734,0.04314511131264041,0.9234436057013927,2.770330817104178,-0.039835192804841824,-0.013278397601613942,0.9533103194124192,2.730495624299336
2025,00-0038618,X.Hutchinson,1,1,0.9142109247040935,0.9142109247040935,1.0,0,1,0,1,19734,0.04314511131264041,0.8710658133914531,0.8710658133914531,0.03387541061448089,0.03387541061448089,0.9480863353185743,0.9049412240059339
2025,00-0038128,M.Willis,47,4,33.24808601803542,0.7074060854901154,0.6808510638297872,3,9,3,0,19734,0.04314511131264041,0.664260974177475,31.220265786341322,-0.5094100541812728,-0.010838511791090912,0.6965675736990244,30.71085573216005
2025,00-0033869,M.Trubisky,37,4,25.611737506085774,0.6922091217861019,0.6216216216216216,0,2,1,0,19734,0.04314511131264041,0.6490640104734615,24.01536838751808,-2.2749750814097007,-0.06148581301107299,0.6307233087750289,21.74039330610838
2025,00-0038416,T.Bagent,5,2,2.618899015884381,0.5237798031768761,0.6,0,1,0,0,19734,0.04314511131264041,0.4806346918642357,2.4031734593211787,-0.10615816293876643,-0.021231632587753284,0.5025481705891228,2.2970152963824124
2025,00-0039851,D.Maye,601,17,190.20665555794244,0.31648361989674284,0.5524126455906821,47,62,5,0,19734,0.04314511131264041,0.2733385085841024,164.27644365904555,-11.690085714604598,-0.01945105776140532,0.2970325621353375,152.58635794444095
2025,00-0031503,J.Winston,70,3,18.66954024351901,0.26670771776455726,0.44285714285714284,3,1,1,0,19734,0.04314511131264041,0.22356260645191683,15.64938245163418,0.39373771404627833,0.005624824486375405,0.2723325422509327,16.04312016568046
2025,00-0036264,J.Love,483,15,125.08711844334718,0.2589795412905739,0.5031055900621118,21,24,7,0,19734,0.04314511131264041,0.21583442997793345,104.24802967934187,-2.3948951654580415,-0.004958375083764061,0.2540211662068098,101.85313451388383
2025,00-0026498,M.Stafford,624,17,139.23713701684244,0.22313643752699108,0.5272435897435898,23,7,9,0,19734,0.04314511131264041,0.17999132621435066,112.31458755775482,-1.655811703482815,-0.002653544396607075,0.220482893130384,110.65877585427201
2025,00-0037834,B.Purdy,313,9,64.60992821492869,0.20642149589434086,0.5335463258785943,11,18,1,0,19734,0.04314511131264041,0.16327638458170046,51.10550837407224,4.140601002162251,0.013228757195406553,0.21965025308974742,55.246109376234486
2025,00-0033873,P.Mahomes,586,14,98.04011201882213,0.16730394542461113,0.49829351535836175,34,52,13,0,19734,0.04314511131264041,0.12415883411197072,72.75707678961484,9.07892478653123,0.015493045710804147,0.18279699113541528,81.83600157614607
2025,00-0033106,J.Goff,619,17,109.3703506834146,0.17668877331730953,0.4862681744749596,38,5,6,0,19734,0.04314511131264041,0.1335436620046691,82.66352678089018,1.5443338252253045,0.0024948850165190705,0.1791836583338286,84.20786060611549
2025,00-0034857,J.Allen,547,16,93.89419151296364,0.1716530009377763,0.48811700182815354,40,48,13,0,19734,0.04314511131264041,0.12850788962513587,70.29381562494933,-2.237327105542112,-0.004090177523842983,0.1675628234139333,68.05648851940722
2025,00-0033077,D.Prescott,654,17,110.75132310238685,0.16934453073759456,0.4847094801223242,31,26,12,0,19734,0.04314511131264041,0.12619941942495416,82.53442030392002,-4.463357117057088,-0.006824705071952734,0.16251982566564183,78.07106318686293
2025,00-0026300,J.Johnson,62,3,9.233864400774188,0.14893329678668044,0.5161290322580645,2,8,1,0,19734,0.04314511131264041,0.10578818547404002,6.558867499390482,0.6408811217095141,0.010336792285637324,0.15927008907231777,7.199748621099996
2025,00-0035710,D.Jones,426,13,67.82943711503373,0.15922403078646416,0.5070422535211268,22,22,6,0,19734,0.04314511131264041,0.11607891947382375,49.44961969584891,-0.32519796425844305,-0.0007633755029540916,0.15846065528351008,49.124421731590466
2025,00-0035993,T.Huntley,81,4,12.069078771757399,0.14900097249083208,0.5061728395061729,8,7,2,0,19734,0.04314511131264041,0.10585586117819167,8.574324755433526,0.030263440208378872,0.0003736227186219614,0.14937459520945404,8.604588195641906
2025,00-0036972,M.Jones,310,8,40.583557674090585,0.13091470217448575,0.5225806451612903,16,8,4,0,19734,0.04314511131264041,0.08776959086184534,27.208573167172055,3.7650255346654786,0.01214524366021122,0.14305994583469697,30.973598701837535
2025,00-0034869,S.Darnold,514,17,67.08923651525515,0.13052380644991274,0.5233463035019456,27,14,11,0,19734,0.04314511131264041,0.08737869513727232,44.91264930055798,2.0074324909066092,0.003905510682697683,0.13442931713261042,46.92008179146459
2025,00-0039163,C.Stroud,468,14,55.36744336172861,0.11830650290967652,0.4636752136752137,23,25,9,0,19734,0.04314511131264041,0.07516139159703611,35.17553126741289,1.8687195392751903,0.003992990468536731,0.12229949337821325,37.04425080668808
2025,00-0039732,B.Nix,669,17,76.09520346887987,0.11374469875766798,0.4484304932735426,22,36,11,0,19734,0.04314511131264041,0.07059958744502756,47.23112400072344,-0.8022981347664584,-0.0011992498277525537,0.11254544892991541,46.42882586595698
2025,00-0039918,C.Williams,633,17,70.56154048219744,0.1114716279339612,0.4486571879936809,24,43,10,0,19734,0.04314511131264041,0.06832651662132079,43.250685021296064,-2.041612498749406,-0.0032252962065551435,0.10824633172740605,41.209072522546656
2025,00-0036442,J.Burrow,284,8,26.16398726625015,0.09212671572623292,0.4859154929577465,17,8,2,0,19734,0.04314511131264041,0.048981604413592505,13.910775653460272,1.2763846916377015,0.004494312294498949,0.09662102802073187,15.187160345097974
2025,00-0036971,T.Lawrence,641,17,53.16949418214086,0.08294772883329307,0.4711388455538221,41,43,10,0,19734,0.04314511131264041,0.03980261752065266,25.513477830738353,3.9127689025348658,0.00610416365450057,0.08905189248779365,29.426246733273217
2025,00-0036389,J.Hurts,524,16,45.38151167233306,0.08660593830597912,0.4446564885496183,32,40,6,0,19734,0.04314511131264041,0.04346082699333871,22.773473344509487,0.10979747031824638,0.00020953715709589004,0.08681547546307501,22.883270814827732
2025,00-0035228,K.Murray,193,5,15.236067261391852,0.07894335368596815,0.44559585492227977,16,16,3,0,19734,0.04314511131264041,0.03579824237332774,6.909060778052252,-0.11564455004716423,-0.0005991945598298664,0.07834415912613829,6.793416228005088
2025,00-0034855,B.Mayfield,620,17,38.88631993968265,0.06271987087045588,0.45,36,42,9,0,19734,0.04314511131264041,0.01957475955781547,12.136350925845594,5.9672405766439915,0.009624581575232244,0.07234445244568813,18.103591502489586
2025,00-0034796,L.Jackson,366,13,22.266072399064488,0.0608362633854221,0.4644808743169399,36,30,4,0,19734,0.04314511131264041,0.017691152072781685,6.474961658638096,-0.6627554795920685,-0.0018108073212898047,0.059025456064132294,5.8122061790460275
2025,00-0036355,J.Herbert,615,16,33.479670393680934,0.05443848844500965,0.4666666666666667,54,49,12,0,19734,0.04314511131264041,0.011293377132369234,6.945426936407081,0.6357259067170246,0.0010337006613284952,0.055472189106338145,7.581152843124106
2025,00-0040691,J.Dart,411,13,20.469719441998897,0.0498046701751798,0.44525547445255476,35,38,12,0,19734,0.04314511131264041,0.006659558862539383,2.7370786925036867,1.779023317818794,0.004328523887636968,0.05413319406281676,4.516102010322481
2025,00-0032950,C.Wentz,196,5,7.362452234339155,0.03756353180785283,0.47959183673469385,19,9,4,0,19734,0.04314511131264041,-0.005581579504787583,-1.0939895829383648,2.9795837227063826,0.015201957768910115,0.05276548957676294,1.8855941397680178
2025,00-0032268,M.Mariota,259,10,7.92205341212053,0.030587078811276175,0.4826254826254826,16,18,6,0,19734,0.04314511131264041,-0.012558032501364239,-3.252530417853338,3.8748303577944365,0.014960734972179292,0.04554781378345547,0.6222999399410987
2025,00-0023459,A.Rodgers,536,16,18.54329392032405,0.03459569761254487,0.43097014925373134,29,12,5,0,19734,0.04314511131264041,-0.008549413700095543,-4.582485743251212,1.0959562053728045,0.0020446944130089635,0.03664039202555383,-3.4865295378784076
2025,00-0034771,M.Rudolph,55,4,2.554198399620166,0.04643997090218483,0.509090909090909,2,1,1,0,19734,0.04314511131264041,0.0032948595895444174,0.1812172774249432,-1.1253700934222457,-0.020461274425859013,0.025978696476325818,-0.9441528159973025
2025,00-0039910,J.Daniels,242,7,4.658640498833239,0.01925058057369107,0.4628099173553719,18,38,6,0,19734,0.04314511131264041,-0.023894530738949343,-5.782476438825742,1.5345115595521945,0.006340956857653696,0.025591537431344766,-4.247964879273548
2025,00-0039917,M.Penix,302,9,9.411865906110542,0.031165118894405767,0.4602649006622517,13,13,6,0,19734,0.04314511131264041,-0.011979992418234647,-3.6179577103068628,-2.3444184316119356,-0.00776297493911237,0.023402143955293397,-5.962376141918798
