season,dropback_player_id,player,dropbacks,games,total_epa,epa_per_dropback,positive_epa_rate,sacks,scrambles,penalty_rows,identity_fallbacks,league_dropbacks,league_epa_per_dropback,epa_above_average_per_dropback,epa_above_average
2025,00-0033400,M.Haack,1,1,4.4010514167603105,4.4010514167603105,1.0,0,0,0,0,19734,0.04314511131264043,4.3579063054476705,4.3579063054476705
2025,00-0034827,D.Moore,1,1,3.8681936897919513,3.8681936897919513,1.0,0,0,0,0,19734,0.04314511131264043,3.825048578479311,3.825048578479311
2025,00-0033269,R.Sanchez,1,1,3.5125947825144976,3.5125947825144976,1.0,0,0,0,0,19734,0.04314511131264043,3.469449671201857,3.469449671201857
2025,00-0036414,C.Akers,1,1,3.2600105608580634,3.2600105608580634,1.0,0,0,0,0,19734,0.04314511131264043,3.216865449545423,3.216865449545423
2025,00-0039634,A.McNamara,1,1,2.8565037888474762,2.8565037888474762,1.0,0,0,0,0,19734,0.04314511131264043,2.813358677534836,2.813358677534836
2025,00-0035645,G.Olszewski,2,2,2.4279792429879308,1.2139896214939654,0.5,0,0,0,0,19734,0.04314511131264043,1.170844510181325,2.34168902036265
2025,00-0038120,B.Hall,1,1,1.194561611104291,1.194561611104291,1.0,0,0,0,0,19734,0.04314511131264043,1.1514164997916505,1.1514164997916505
2025,00-0033319,N.Mullens,3,2,2.8997661510420993,0.9665887170140331,0.6666666666666666,0,0,0,0,19734,0.04314511131264043,0.9234436057013927,2.770330817104178
2025,00-0038618,X.Hutchinson,1,1,0.9142109247040935,0.9142109247040935,1.0,0,1,0,1,19734,0.04314511131264043,0.8710658133914531,0.8710658133914531
2025,00-0038128,M.Willis,47,4,33.24808601803542,0.7074060854901154,0.6808510638297872,3,9,3,0,19734,0.04314511131264043,0.664260974177475,31.220265786341322
2025,00-0033869,M.Trubisky,37,4,25.611737506085774,0.6922091217861019,0.6216216216216216,0,2,1,0,19734,0.04314511131264043,0.6490640104734615,24.015368387518077
2025,00-0038416,T.Bagent,5,2,2.618899015884381,0.5237798031768761,0.6,0,1,0,0,19734,0.04314511131264043,0.4806346918642357,2.4031734593211787
2025,00-0039851,D.Maye,601,17,190.20665555794244,0.31648361989674284,0.5524126455906821,47,62,5,0,19734,0.04314511131264043,0.2733385085841024,164.27644365904555
2025,00-0031503,J.Winston,70,3,18.66954024351901,0.26670771776455726,0.44285714285714284,3,1,1,0,19734,0.04314511131264043,0.22356260645191683,15.649382451634178
