season,dropback_player_id,player,games_with_dropbacks,dropbacks,raw_epa_db,adjusted_epa_db,resampled_rate_p025,resampled_rate_p975,status
2025,00-0039851,D.Maye,17,601,0.3164836198967428,0.2970325621353375,0.17675823420198275,0.44660783976689766,conditional_game_resampling
2025,00-0036264,J.Love,15,483,0.2589795412905739,0.2540211662068098,0.1461420125118693,0.36340160633497864,conditional_game_resampling
2025,00-0026498,M.Stafford,17,624,0.22313643752699108,0.22048289313038402,0.10602894155672717,0.3252113611948322,conditional_game_resampling
2025,00-0037834,B.Purdy,9,313,0.2064214958943408,0.21965025308974737,0.01915669474257888,0.39993369229038495,conditional_game_resampling
2025,00-0033873,P.Mahomes,14,586,0.1673039454246112,0.18279699113541525,0.05903684867154557,0.2919497653000811,conditional_game_resampling
2025,00-0033106,J.Goff,17,619,0.17668877331730953,0.1791836583338286,0.038655080865271994,0.3190270557646754,conditional_game_resampling
2025,00-0034857,J.Allen,16,547,0.1716530009377763,0.16756282341393336,0.03752615803553173,0.2895057462329052,conditional_game_resampling
2025,00-0033077,D.Prescott,17,654,0.16934453073759456,0.16251982566564183,0.056585675061241125,0.2683089165872748,conditional_game_resampling
2025,00-0035710,D.Jones,13,426,0.15922403078646416,0.1584606552835101,0.004011154591111916,0.30976354740684175,conditional_game_resampling
2025,00-0036972,M.Jones,8,310,0.13091470217448575,0.143059945834697,0.01785625465663542,0.2745193108581226,conditional_game_resampling
2025,00-0034869,S.Darnold,17,514,0.13052380644991274,0.13442931713261044,-0.03522128262334486,0.32233439704993666,conditional_game_resampling
2025,00-0039163,C.Stroud,14,468,0.11830650290967652,0.12229949337821326,-0.007713624907506161,0.2703742885085285,conditional_game_resampling
2025,00-0039732,B.Nix,17,669,0.11374469875766798,0.1125454489299154,0.018885913743685586,0.205594822119852,conditional_game_resampling
2025,00-0039918,C.Williams,17,633,0.11147162793396119,0.10824633172740605,0.036199831709529035,0.19004001111542707,conditional_game_resampling
2025,00-0036442,J.Burrow,8,284,0.09212671572623293,0.09662102802073187,-0.13434801508257924,0.33589400257824786,conditional_game_resampling
2025,00-0036971,T.Lawrence,17,641,0.08294772883329309,0.08905189248779362,-0.02253799945647278,0.2182429862703039,conditional_game_resampling
2025,00-0036389,J.Hurts,16,524,0.08660593830597911,0.08681547546307503,-0.0403257049179347,0.23306445185054436,conditional_game_resampling
2025,00-0035228,K.Murray,5,193,0.07894335368596815,0.07834415912613826,0.021634666714373807,0.15406307690226834,conditional_game_resampling
2025,00-0034855,B.Mayfield,17,620,0.0627198708704559,0.07234445244568813,-0.08688158553974132,0.22899772945181582,conditional_game_resampling
2025,00-0034796,L.Jackson,13,366,0.060836263385422105,0.059025456064132314,-0.13538538356545216,0.2509872882730946,conditional_game_resampling
2025,00-0036355,J.Herbert,16,615,0.05443848844500966,0.05547218910633815,-0.09209943288503271,0.21176380345934856,conditional_game_resampling
2025,00-0040691,J.Dart,13,411,0.0498046701751798,0.054133194062816775,-0.10228851098557372,0.187171586147656,conditional_game_resampling
2025,00-0032950,C.Wentz,5,196,0.037563531807852824,0.052765489576762956,-0.1530034344072189,0.19574975581816637,conditional_game_resampling
2025,00-0032268,M.Mariota,10,259,0.030587078811276182,0.04554781378345548,-0.22415690668406496,0.24403748228235192,conditional_game_resampling
2025,00-0023459,A.Rodgers,16,536,0.03459569761254487,0.036640392025553824,-0.10217309759787342,0.16500087522960746,conditional_game_resampling
2025,00-0039910,J.Daniels,7,242,0.01925058057369106,0.025591537431344794,-0.1748010702056588,0.24915583236746403,conditional_game_resampling
2025,00-0039917,M.Penix,9,302,0.031165118894405767,0.02340214395529339,-0.2128356810024373,0.27219904194727984,conditional_game_resampling
2025,00-0036212,T.Tagovailoa,14,423,0.018145564820137756,0.01322012109213642,-0.17572997161868759,0.17635859184544272,conditional_game_resampling
2025,00-0033119,J.Brissett,13,549,0.00040815255734194067,0.0063291718470567205,-0.0468647659082765,0.05943844661400256,conditional_game_resampling
2025,00-0039150,B.Young,16,536,-0.01043156272122389,-0.012262360014501728,-0.14995174814315063,0.12137637663634836,conditional_game_resampling
2025,00-0040743,T.Shough,11,375,0.002985427259811071,-0.017296620493898334,-0.15419883528027337,0.1361292931213384,conditional_game_resampling
2025,00-0029604,K.Cousins,10,281,-0.01646052838808811,-0.02623570318343916,-0.21221008718592235,0.13556618258766026,conditional_game_resampling
