season,dropback_player_id,player,dropbacks,games,total_epa,epa_per_dropback,positive_epa_rate,sacks,scrambles,penalty_rows,identity_fallbacks,league_dropbacks,league_epa_per_dropback,epa_above_average_per_dropback,epa_above_average
2023,00-0036313,B.Mann,1,1,4.209326545824297,4.209326545824297,1.0,0,0,0,0,20693,-0.001131078581726839,4.210457624406024,4.210457624406024
2023,00-0033557,J.Reeves-Maybin,1,1,4.1430035991361365,4.1430035991361365,1.0,0,0,0,0,20693,-0.001131078581726839,4.144134677717863,4.144134677717863
2023,00-0027114,T.Morstead,1,1,2.6709000263363123,2.6709000263363123,1.0,0,0,0,0,20693,-0.001131078581726839,2.672031104918039,2.672031104918039
2023,00-0034437,L.Cooke,1,1,2.5643760072416626,2.5643760072416626,1.0,0,0,0,0,20693,-0.001131078581726839,2.5655070858233895,2.5655070858233895
2023,00-0035889,T.Townsend,1,1,2.439640676777344,2.439640676777344,1.0,0,0,0,0,20693,-0.001131078581726839,2.440771755359071,2.440771755359071
2023,00-0038391,S.Clifford,1,1,2.1436268281540833,2.1436268281540833,1.0,0,0,0,0,20693,-0.001131078581726839,2.1447579067358102,2.1447579067358102
2023,00-0037238,D.London,1,1,1.8440146018983796,1.8440146018983796,1.0,0,0,0,0,20693,-0.001131078581726839,1.8451456804801065,1.8451456804801065
2023,00-0035250,D.Singletary,1,1,1.8422965880599804,1.8422965880599804,1.0,0,0,0,0,20693,-0.001131078581726839,1.8434276666417073,1.8434276666417073
2023,00-0030279,K.Allen,2,2,3.514876914501656,1.757438457250828,0.5,0,0,0,0,20693,-0.001131078581726839,1.7585695358325548,3.5171390716651096
2023,00-0032764,D.Henry,3,3,4.522410724341171,1.5074702414470569,0.6666666666666666,0,0,0,0,20693,-0.001131078581726839,1.5086013200287838,4.5258039600863516
2023,00-0036919,K.Gainwell,1,1,1.2345058486098424,1.2345058486098424,1.0,0,0,0,0,20693,-0.001131078581726839,1.2356369271915693,1.2356369271915693
2023,00-0031376,J.McKinnon,1,1,1.1053474548389204,1.1053474548389204,1.0,0,0,0,0,20693,-0.001131078581726839,1.1064785334206473,1.1064785334206473
2023,00-0038393,D.Wicks,1,1,0.8892822902998887,0.8892822902998887,1.0,0,0,0,0,20693,-0.001131078581726839,0.8904133688816155,0.8904133688816155
2023,00-0033119,J.Brissett,25,2,18.06743470285437,0.7226973881141748,0.56,0,2,2,0,20693,-0.001131078581726839,0.7238284666959016,18.09571166739754
2023,00-0034960,J.Meyers,4,3,2.345017220941372,0.586254305235343,0.75,0,1,0,0,20693,-0.001131078581726839,0.5873853838170698,2.3495415352682794
2023,00-0037834,B.Purdy,486,16,151.3882111909916,0.3114983769361967,0.5473251028806584,28,17,10,0,20693,-0.001131078581726839,0.31262945551792354,151.93791538171084
2023,00-0033357,T.Hill,16,10,3.9519251717138104,0.24699532323211315,0.5,2,3,0,0,20693,-0.001131078581726839,0.24812640181384,3.97002242902144
2023,00-0032950,C.Wentz,30,1,7.007688460114878,0.23358961533716258,0.5666666666666667,2,4,0,0,20693,-0.001131078581726839,0.23472069391888942,7.041620817566683
2023,00-0033077,D.Prescott,656,17,134.09053333977207,0.20440630082282327,0.5045731707317073,39,27,10,0,20693,-0.001131078581726839,0.2055373794045501,134.83252088938488
2023,00-0036212,T.Tagovailoa,603,17,107.32645789852464,0.17798749236902925,0.49917081260364843,29,16,7,0,20693,-0.001131078581726839,0.1791185709507561,108.00849828330593
2023,00-0034857,J.Allen,649,17,107.55426885015937,0.16572306448406685,0.5069337442218799,24,48,12,0,20693,-0.001131078581726839,0.1668541430657937,108.2883388497001
2023,00-0034771,M.Rudolph,82,4,13.250466969327105,0.16159106060155007,0.47560975609756095,6,2,0,0,20693,-0.001131078581726839,0.1627221391832769,13.343215413028705
2023,00-0036264,J.Love,631,17,81.34746318189104,0.12891832516939944,0.4611727416798732,30,24,4,0,20693,-0.001131078581726839,0.13004940375112628,82.06117376696068
2023,00-0035100,J.Browning,283,9,32.8855805179244,0.11620346472764807,0.47703180212014135,24,16,5,0,20693,-0.001131078581726839,0.11733454330937491,33.2056757565531
2023,00-0039163,C.Stroud,554,15,63.09531897185094,0.1138904674582147,0.4693140794223827,38,23,10,0,20693,-0.001131078581726839,0.11502154603994154,63.72193650612761
2023,00-0033106,J.Goff,638,17,67.97552858622187,0.10654471565238538,0.49216300940438873,30,7,9,0,20693,-0.001131078581726839,0.10767579423411222,68.6971567213636
2023,00-0034796,L.Jackson,559,16,57.04720946100668,0.10205225306083485,0.4883720930232558,37,66,10,0,20693,-0.001131078581726839,0.10318333164256169,57.679482388191985
2023,00-0033319,N.Mullens,164,5,16.294372940154474,0.09935593256191752,0.43902439024390244,12,5,5,0,20693,-0.001131078581726839,0.10048701114364436,16.479869827557675
2023,00-0036389,J.Hurts,622,17,60.293529583101886,0.09693493502106412,0.4646302250803859,36,48,12,0,20693,-0.001131078581726839,0.09806601360279096,60.99706046093598
2023,00-0033873,P.Mahomes,672,16,64.26734389441033,0.09563592841430109,0.4836309523809524,27,50,12,0,20693,-0.001131078581726839,0.09676700699602793,65.02742870133076
2023,00-0026498,M.Stafford,562,15,53.087623723188614,0.09446196392026444,0.45907473309608543,30,14,10,0,20693,-0.001131078581726839,0.09559304250199128,53.7232898861191
2023,00-0027973,A.Dalton,62,1,5.783337843080505,0.09327964263033073,0.41935483870967744,3,1,2,0,20693,-0.001131078581726839,0.09441072121205757,5.853464715147569
2023,00-0034855,B.Mayfield,636,17,47.37470162193718,0.0744885245627943,0.4449685534591195,40,30,6,0,20693,-0.001131078581726839,0.07561960314452114,48.09406759991545
2023,00-0030565,G.Smith,546,15,40.21732093221288,0.07365809694544483,0.4816849816849817,31,20,10,0,20693,-0.001131078581726839,0.07478917552717167,40.83488983783573
2023,00-0029604,K.Cousins,329,8,22.075340919637323,0.06709830066759065,0.45592705167173253,17,3,8,0,20693,-0.001131078581726839,0.06822937924931749,22.447465773025453
2023,00-0031800,T.Heinicke,155,5,10.08707451702816,0.0650779001098591,0.43870967741935485,8,13,3,0,20693,-0.001131078581726839,0.06620897869158594,10.26239169719582
2023,00-0035993,T.Huntley,48,5,2.842056775738223,0.05920951616121298,0.4166666666666667,4,7,0,0,20693,-0.001131078581726839,0.06034059474293982,2.8963485476611113
2023,00-0033936,C.Beathard,63,5,3.5803668529940835,0.05683121988879498,0.49206349206349204,6,4,0,0,20693,-0.001131078581726839,0.05796229847052182,3.6516248036428745
2023,00-0035264,J.Stidham,76,2,3.9213989723374922,0.05159735489917753,0.4342105263157895,7,3,1,0,20693,-0.001131078581726839,0.05272843348090437,4.007360944548732
2023,00-0036355,J.Herbert,516,13,25.532853876249604,0.0494822749539721,0.45930232558139533,29,31,8,0,20693,-0.001131078581726839,0.05061335353569894,26.116490424420654
2023,00-0031280,D.Carr,588,17,28.015175217448537,0.04764485581198731,0.4557823129251701,31,9,6,0,20693,-0.001131078581726839,0.04877593439371415,28.680249423503916
