season,dropback_player_id,player,dropbacks,games,total_epa,epa_per_dropback,positive_epa_rate,sacks,scrambles,penalty_rows,identity_fallbacks,league_dropbacks,league_epa_per_dropback,epa_above_average_per_dropback,epa_above_average
2017,00-0031568,B.Petty,126,4,-29.70375572904503,-0.23574409308765898,0.36507936507936506,8,6,3,0,19356,0.005665880280425993,-0.24140997336808498,-30.417656644378706
2017,00-0030565,G.Smith,42,2,-9.974514916796696,-0.23748845039992134,0.38095238095238093,3,3,0,0,19356,0.005665880280425993,-0.24315433068034734,-10.212481888574588
2017,00-0027948,B.Gabbert,207,5,-54.478998889458495,-0.2631835695142922,0.37681159420289856,23,14,2,0,19356,0.005665880280425993,-0.2688494497947182,-55.651836107506675
2017,00-0032792,N.Sudfeld,27,1,-8.853164060332347,-0.32789496519749434,0.37037037037037035,3,1,0,0,19356,0.005665880280425993,-0.3335608454779203,-9.00614282790385
2017,00-0033108,P.Lynch,58,2,-19.617011512536934,-0.33822433642305055,0.41379310344827586,9,4,1,0,19356,0.005665880280425993,-0.3438902167034765,-19.945632568801642
2017,00-0029878,M.Gray,1,1,-0.3691921569406986,-0.3691921569406986,0.0,0,0,0,0,19356,0.005665880280425993,-0.3748580372211246,-0.3748580372211246
2017,00-0031431,M.Lee,1,1,-0.37339910480659455,-0.37339910480659455,0.0,0,0,0,0,19356,0.005665880280425993,-0.3790649850870205,-0.3790649850870205
2017,00-0033908,C.Kupp,1,1,-0.39829582814127207,-0.39829582814127207,0.0,0,0,0,0,19356,0.005665880280425993,-0.40396170842169804,-0.40396170842169804
2017,00-0028872,J.Hekker,3,3,-1.2539928567712195,-0.4179976189237398,0.3333333333333333,0,0,0,0,19356,0.005665880280425993,-0.4236634992041658,-1.2709904976124975
2017,00-0031382,J.Landry,1,1,-0.4277720359386876,-0.4277720359386876,0.0,0,0,0,0,19356,0.005665880280425993,-0.4334379162191136,-0.4334379162191136
2017,00-0032245,S.Mannion,40,3,-18.13231615799613,-0.4533079039499032,0.25,3,0,0,0,19356,0.005665880280425993,-0.4589737842303292,-18.35895136921317
2017,00-0032630,J.Callahan,7,1,-3.5542538697482087,-0.5077505528211727,0.14285714285714285,0,0,0,0,19356,0.005665880280425993,-0.5134164331015987,-3.5939150317111905
2017,00-0023645,D.Anderson,8,2,-4.194470634281602,-0.5243088292852003,0.125,0,0,0,0,19356,0.005665880280425993,-0.5299747095656263,-4.2397976765250105
2017,00-0033104,C.Kessler,29,3,-15.288966363579206,-0.527205736675145,0.27586206896551724,6,0,1,0,19356,0.005665880280425993,-0.5328716169555711,-15.45327689171156
2017,00-0033958,N.Peterman,52,4,-28.076073306729086,-0.5399244866678671,0.40384615384615385,1,4,1,0,19356,0.005665880280425993,-0.5455903669482931,-28.370699081311237
2017,00-0031800,T.Heinicke,3,1,-1.6910453299060464,-0.5636817766353488,0.3333333333333333,1,1,0,0,19356,0.005665880280425993,-0.5693476569157748,-1.7080429707473244
2017,00-0027796,J.Webb,7,2,-5.235481272567995,-0.7479258960811421,0.14285714285714285,0,0,0,0,19356,0.005665880280425993,-0.7535917763615682,-5.275142434530977
2017,00-0023662,M.Cassel,50,2,-38.206590093826634,-0.7641318018765326,0.3,8,0,0,0,19356,0.005665880280425993,-0.7697976821569587,-38.489884107847935
2017,00-0027690,E.Decker,1,1,-0.8350026871776208,-0.8350026871776208,0.0,0,0,0,0,19356,0.005665880280425993,-0.8406685674580469,-0.8406685674580469
2017,00-0026197,C.Henne,2,1,-2.141747591085732,-1.070873795542866,0.0,0,0,0,0,19356,0.005665880280425993,-1.076539675823292,-2.153079351646584
2017,00-0030151,T.Bray,1,1,-1.1561214048415422,-1.1561214048415422,0.0,0,0,0,0,19356,0.005665880280425993,-1.1617872851219682,-1.1617872851219682
2017,00-0024264,K.Clemens,8,2,-9.740795278106816,-1.217599409763352,0.5,0,0,0,0,19356,0.005665880280425993,-1.223265290043778,-9.786122320350223
2017,00-0028595,S.Tolzien,23,1,-28.04367163552023,-1.2192900711095753,0.2608695652173913,4,1,0,0,19356,0.005665880280425993,-1.2249559513900012,-28.173986881970027
2017,00-0033400,M.Haack,1,1,-1.3209619605913758,-1.3209619605913758,0.0,0,0,0,0,19356,0.005665880280425993,-1.3266278408718017,-1.3266278408718017
2017,00-0032431,J.Rudock,5,1,-6.670547595946118,-1.3341095191892236,0.4,0,0,0,0,19356,0.005665880280425993,-1.3397753994696495,-6.698876997348248
2017,00-0033662,C.Rush,3,2,-4.33477132365806,-1.4449237745526868,0.0,0,0,0,0,19356,0.005665880280425993,-1.4505896548331128,-4.351768964499338
2017,00-0032475,T.McEvoy,1,1,-2.076302295550704,-2.076302295550704,0.0,0,0,1,0,19356,0.005665880280425993,-2.08196817583113,-2.08196817583113
2017,00-0023742,J.Ryan,1,1,-2.359139459207654,-2.359139459207654,0.0,0,0,0,0,19356,0.005665880280425993,-2.36480533948808,-2.36480533948808
2017,00-0029493,R.Quigley,1,1,-2.6640026818495244,-2.6640026818495244,0.0,0,0,0,0,19356,0.005665880280425993,-2.6696685621299503,-2.6696685621299503
2017,00-0031363,M.Palardy,1,1,-2.962943117134273,-2.962943117134273,0.0,0,0,0,0,19356,0.005665880280425993,-2.968608997414699,-2.968608997414699
2017,00-0030506,T.Kelce,1,1,-2.9973920532502234,-2.9973920532502234,0.0,0,0,1,0,19356,0.005665880280425993,-3.0030579335306493,-3.0030579335306493
2017,00-0031237,T.Bridgewater,2,1,-7.34884924441576,-3.67442462220788,0.0,0,0,0,0,19356,0.005665880280425993,-3.680090502488306,-7.360181004976612
2017,00-0027994,S.Vereen,1,1,-4.046502808923833,-4.046502808923833,0.0,0,0,0,0,19356,0.005665880280425993,-4.052168689204259,-4.052168689204259
2017,00-0033040,T.Hill,1,1,-5.1403229686548,-5.1403229686548,0.0,0,0,0,0,19356,0.005665880280425993,-5.145988848935226,-5.145988848935226
