season,dropback_player_id,player,dropbacks,games,total_epa,epa_per_dropback,positive_epa_rate,sacks,scrambles,penalty_rows,identity_fallbacks,league_dropbacks,league_epa_per_dropback,epa_above_average_per_dropback,epa_above_average,schedule_adjustment_total,schedule_adjustment_per_dropback,opponent_adjusted_epa_per_dropback,opponent_adjusted_epa_above_average
2018,00-0033132,K.Byard,1,1,7.646471031475812,7.646471031475812,1.0,0,0,0,0,19669,0.056297614668360245,7.590173416807452,7.590173416807452,-0.0112498350297143,-0.0112498350297143,7.635221196446098,7.578923581777738
2018,00-0033280,C.McCaffrey,1,1,6.549201502930373,6.549201502930373,1.0,0,0,0,0,19669,0.056297614668360245,6.4929038882620125,6.4929038882620125,0.006120341164945261,0.006120341164945261,6.555321844095318,6.499024229426958
2018,00-0031235,O.Beckham,2,2,9.481509466422722,4.740754733211361,1.0,0,0,0,0,19669,0.056297614668360245,4.684457118543,9.368914237086,0.052884217642676944,0.026442108821338472,4.7671968420327,9.421798454728679
2018,00-0024417,S.Koch,1,1,4.490723728435114,4.490723728435114,1.0,0,0,0,0,19669,0.056297614668360245,4.4344261137667536,4.4344261137667536,-0.01813058703074569,-0.01813058703074569,4.472593141404368,4.416295526736008
2018,00-0030669,A.Wilson,1,1,4.3519763082731515,4.3519763082731515,1.0,0,0,0,0,19669,0.056297614668360245,4.295678693604791,4.295678693604791,-0.03105408663563312,-0.03105408663563312,4.3209222216375185,4.264624606969158
2018,00-0023853,M.Prater,1,1,4.070927621796727,4.070927621796727,1.0,0,0,0,0,19669,0.056297614668360245,4.014630007128367,4.014630007128367,-0.031874325003553035,-0.031874325003553035,4.039053296793174,3.9827556821248136
2018,00-0031136,C.Boswell,1,1,3.991391037561698,3.991391037561698,1.0,0,0,0,0,19669,0.056297614668360245,3.935093422893338,3.935093422893338,0.004994365748084156,0.004994365748084156,3.996385403309782,3.940087788641422
2018,00-0031260,L.Thomas,1,1,3.8066323082894087,3.8066323082894087,1.0,0,0,0,0,19669,0.056297614668360245,3.7503346936210487,3.7503346936210487,-0.016920428048819297,-0.016920428048819297,3.7897118802405894,3.7334142655722293
2018,00-0034064,C.Wadman,1,1,3.3937394814565778,3.3937394814565778,1.0,0,0,0,0,19669,0.056297614668360245,3.3374418667882177,3.3374418667882177,0.01804263236728168,0.01804263236728168,3.4117821138238593,3.3554844991554993
2018,00-0033556,T.Cohen,1,1,3.157696620968636,3.157696620968636,1.0,0,0,0,0,19669,0.056297614668360245,3.101399006300276,3.101399006300276,-0.023942254417353773,-0.023942254417353773,3.1337543665512824,3.0774567518829223
2018,00-0022921,L.Fitzgerald,1,1,3.088042840885464,3.088042840885464,1.0,0,0,0,0,19669,0.056297614668360245,3.031745226217104,3.031745226217104,0.03361582007638941,0.03361582007638941,3.1216586609618533,3.0653610462934937
2018,00-0034437,L.Cooke,1,1,2.7448694991180673,2.7448694991180673,1.0,0,0,0,0,19669,0.056297614668360245,2.6885718844497073,2.6885718844497073,0.005945403650474074,0.005945403650474074,2.7508149027685413,2.6945172881001813
2018,00-0030140,T.Way,1,1,2.7343886659946293,2.7343886659946293,1.0,0,0,0,0,19669,0.056297614668360245,2.6780910513262692,2.6780910513262692,-0.015695229740570183,-0.015695229740570183,2.718693436254059,2.662395821585699
2018,00-0027685,E.Sanders,1,1,2.5614739569136873,2.5614739569136873,1.0,0,0,0,0,19669,0.056297614668360245,2.5051763422453273,2.5051763422453273,0.021002827896521088,0.021002827896521088,2.5824767848102086,2.5261791701418486
2018,00-0026035,D.Amendola,1,1,2.501789590693079,2.501789590693079,1.0,0,0,0,0,19669,0.056297614668360245,2.445491976024719,2.445491976024719,-0.0112498350297143,-0.0112498350297143,2.490539755663365,2.434242140995005
