season,dropback_player_id,player,dropbacks,games,total_epa,epa_per_dropback,positive_epa_rate,sacks,scrambles,penalty_rows,identity_fallbacks,league_dropbacks,league_epa_per_dropback,epa_above_average_per_dropback,epa_above_average,schedule_adjustment_total,schedule_adjustment_per_dropback,opponent_adjusted_epa_per_dropback,opponent_adjusted_epa_above_average
2021,00-0037013,Z.Wilson,442,13,-85.2503560149462,-0.19287410863110002,0.36877828054298645,44,16,3,0,20799,0.04047878194474436,-0.23335289057584438,-103.14197763452322,1.747715917257347,0.0039541084100844955,-0.18892000022101552,-101.39426171726586
2021,00-0036261,B.Aiyuk,1,1,-0.20452825259417295,-0.20452825259417295,0.0,0,1,0,1,20799,0.04047878194474436,-0.2450070345389173,-0.2450070345389173,0.0021728983731907833,0.0021728983731907833,-0.20235535422098216,-0.24283413616572652
2021,00-0034771,M.Rudolph,60,2,-10.369781413485573,-0.17282969022475955,0.43333333333333335,0,3,0,0,20799,0.04047878194474436,-0.2133084721695039,-12.798508330170234,-2.654957969255859,-0.044249299487597656,-0.2170789897123572,-15.453466299426093
2021,00-0027939,C.Newton,141,6,-38.538640134262096,-0.27332368889547587,0.375886524822695,10,5,1,0,20799,0.04047878194474436,-0.3138024708402202,-44.24614838847105,1.1736552254749475,0.008323795925354238,-0.2649998929701216,-43.0724931629961
2021,00-0032434,B.Allen,37,4,-10.208426215224243,-0.27590341122227685,0.24324324324324326,4,0,0,0,20799,0.04047878194474436,-0.3163821931670212,-11.706141147179784,0.23531873111452412,0.006359965705797949,-0.2695434455164789,-11.470822416065259
2021,00-0032245,S.Mannion,39,1,-10.664098131165645,-0.2734384136196319,0.3333333333333333,2,1,0,0,20799,0.04047878194474436,-0.31391719556437625,-12.242770627010675,-0.5058915352620676,-0.012971577827232504,-0.2864099914468644,-12.748662162272742
2021,00-0035040,D.Blough,2,1,-0.5860745162935928,-0.2930372581467964,0.5,1,1,0,0,20799,0.04047878194474436,-0.33351604009154073,-0.6670320801830815,-0.06224796909073123,-0.031123984545365614,-0.324161242692162,-0.7292800492738127
2021,00-0026035,D.Amendola,1,1,-0.3616975506884046,-0.3616975506884046,0.0,0,0,0,0,20799,0.04047878194474436,-0.40217633263314895,-0.40217633263314895,0.005136412816010267,0.005136412816010267,-0.3565611378723943,-0.39703991981713865
2021,00-0032268,M.Mariota,2,2,-0.7204284254694358,-0.3602142127347179,0.0,0,0,0,0,20799,0.04047878194474436,-0.40069299467946223,-0.8013859893589245,-0.01950091733505952,-0.00975045866752976,-0.36996467140224765,-0.820886906693984
2021,00-0031382,J.Landry,3,3,-1.1496039163903333,-0.38320130546344444,0.6666666666666666,1,2,1,0,20799,0.04047878194474436,-0.4236800874081888,-1.2710402622245665,-0.034317236338618856,-0.011439078779539619,-0.3946403842429841,-1.3053574985631853
2021,00-0033908,C.Kupp,1,1,-0.4020649445010349,-0.4020649445010349,0.0,0,0,0,0,20799,0.04047878194474436,-0.4425437264457793,-0.4425437264457793,-0.012971577827232498,-0.012971577827232498,-0.41503652232826743,-0.4555153042730118
2021,00-0030520,M.Glennon,177,6,-77.56161061234073,-0.4382011899002301,0.3559322033898305,9,4,2,0,20799,0.04047878194474436,-0.47867997184497446,-84.72635501656048,2.8814970996804545,0.01627964463096302,-0.42192154526926706,-81.84485791688002
2021,00-0035752,C.Streveler,12,1,-5.250195359112695,-0.4375162799260579,0.3333333333333333,2,1,0,0,20799,0.04047878194474436,-0.47799506187080226,-5.735940742449627,-0.02102100103239553,-0.001751750086032961,-0.43926803001209086,-5.756961743482023
2021,00-0036197,J.Fromm,72,3,-29.661908573820256,-0.4119709524141702,0.3333333333333333,6,6,0,0,20799,0.04047878194474436,-0.45244973435891456,-32.57638087384185,-2.6701242792827355,-0.03708505943448244,-0.4490560118486526,-35.24650515312459
2021,00-0029000,C.Beasley,1,1,-0.47759081999538466,-0.47759081999538466,0.0,0,0,0,0,20799,0.04047878194474436,-0.518069601940129,-0.518069601940129,0.006774692178464611,0.006774692178464611,-0.47081612781692006,-0.5112949097616644
2021,00-0030288,R.Burkhead,1,1,-0.4931206500623375,-0.4931206500623375,0.0,0,0,0,0,20799,0.04047878194474436,-0.5335994320070818,-0.5335994320070818,0.00121356314385295,0.00121356314385295,-0.49190708691848456,-0.5323858688632289
2021,00-0030279,K.Allen,1,1,-0.49345556169282645,-0.49345556169282645,0.0,0,0,0,0,20799,0.04047878194474436,-0.5339343436375708,-0.5339343436375708,-0.02413987315205761,-0.02413987315205761,-0.517595434844884,-0.5580742167896283
2021,00-0034829,M.Gesicki,1,1,-0.5864534196443856,-0.5864534196443856,0.0,0,0,0,0,20799,0.04047878194474436,-0.6269322015891299,-0.6269322015891299,-0.005013970640486443,-0.005013970640486443,-0.591467390284872,-0.6319461722296164
2021,00-0036946,K.Mond,3,1,-1.7575525424908847,-0.5858508474969616,0.3333333333333333,0,0,0,0,20799,0.04047878194474436,-0.626329629441706,-1.8789888883251178,-0.038914733481697494,-0.012971577827232498,-0.598822425324194,-1.9179036218068153
2021,00-0036226,J.Eason,5,1,-3.102543077489827,-0.6205086154979653,0.2,0,0,0,0,20799,0.04047878194474436,-0.6609873974427096,-3.304936987213549,0.053610682679209126,0.010722136535841826,-0.6097864789621235,-3.2513263045343397
2021,00-0035676,A.Brown,2,2,-1.2514583478914574,-0.6257291739457287,0.0,0,0,0,0,20799,0.04047878194474436,-0.666207955890473,-1.332415911780946,0.01067663270160857,0.005338316350804285,-0.6203908575949244,-1.3217392790793374
2021,00-0033856,L.Fournette,1,1,-0.6633014641702175,-0.6633014641702175,0.0,0,0,0,0,20799,0.04047878194474436,-0.7037802461149618,-0.7037802461149618,0.03384020424637815,0.03384020424637815,-0.6294612599238394,-0.6699400418685837
2021,00-0030578,C.Patterson,1,1,-0.5996399439172819,-0.5996399439172819,0.0,0,0,0,0,20799,0.04047878194474436,-0.6401187258620262,-0.6401187258620262,-0.055606173020911205,-0.055606173020911205,-0.6552461169381931,-0.6957248988829374
2021,00-0023682,R.Fitzpatrick,8,1,-5.470147480160038,-0.6837684350200047,0.125,1,1,0,0,20799,0.04047878194474436,-0.7242472169647491,-5.793977735717993,0.08665506637180798,0.010831883296475997,-0.6729365517235287,-5.707322669346185
2021,00-0033681,K.Cole,1,1,-0.7408587794052437,-0.7408587794052437,0.0,0,0,0,0,20799,0.04047878194474436,-0.781337561349988,-0.781337561349988,-0.008423896202119634,-0.008423896202119634,-0.7492826756073633,-0.7897614575521076
2021,00-0033045,E.Elliott,1,1,-0.7931139783468097,-0.7931139783468097,0.0,0,0,1,0,20799,0.04047878194474436,-0.833592760291554,-0.833592760291554,-0.051288925278698265,-0.051288925278698265,-0.844402903625508,-0.8848816855702523
2021,00-0033958,N.Peterman,1,1,-0.897571784676984,-0.897571784676984,0.0,0,1,0,1,20799,0.04047878194474436,-0.9380505666217283,-0.9380505666217283,0.013903062780438475,0.013903062780438475,-0.8836687218965454,-0.9241475038412897
2021,00-0031588,S.Diggs,1,1,-0.836327348719351,-0.836327348719351,0.0,1,0,0,0,20799,0.04047878194474436,-0.8768061306640953,-0.8768061306640953,-0.05141050145423771,-0.05141050145423771,-0.8877378501735887,-0.928216632118333
2021,00-0036275,D.Swift,1,1,-0.912519452162087,-0.912519452162087,0.0,0,0,0,0,20799,0.04047878194474436,-0.9529982341068313,-0.9529982341068313,-0.014228331908780893,-0.014228331908780893,-0.9267477840708679,-0.9672265660156122
2021,00-0036929,I.Book,30,1,-30.90607289003674,-1.0302024296678913,0.2,8,2,2,0,20799,0.04047878194474436,-1.0706812116126356,-32.12043634837907,0.20324076535393829,0.006774692178464609,-1.0234277374894267,-31.917195583025133
2021,00-0034955,B.Rypien,2,1,-2.059117787517607,-1.0295588937588036,0.0,0,0,0,0,20799,0.04047878194474436,-1.070037675703548,-2.140075351407096,-0.006423719566963948,-0.003211859783481974,-1.0327707535422856,-2.14649907097406
2021,00-0030669,A.Wilson,2,2,-2.053532929508947,-1.0267664647544734,0.0,1,0,0,0,20799,0.04047878194474436,-1.0672452466992177,-2.1344904933984354,-0.11984862368747021,-0.059924311843735104,-1.0866907765982086,-2.2543391170859057
2021,00-0034899,J.Wolford,5,2,-6.360478993272409,-1.2720957986544819,0.0,1,0,0,0,20799,0.04047878194474436,-1.3125745805992262,-6.562872902996131,-0.009464232227700105,-0.001892846445540021,-1.273988645100022,-6.572337135223831
2021,00-0034052,B.Zylstra,1,1,-1.3167127471533604,-1.3167127471533604,0.0,0,0,0,0,20799,0.04047878194474436,-1.3571915290981047,-1.3571915290981047,0.02389970481181972,0.02389970481181972,-1.2928130423415407,-1.333291824286285
2021,00-0031941,J.Crowder,1,1,-1.3508157203905284,-1.3508157203905284,0.0,1,0,0,0,20799,0.04047878194474436,-1.3912945023352727,-1.3912945023352727,0.05240163797490125,0.05240163797490125,-1.2984140824156272,-1.3388928643603715
