season,dropback_player_id,player,dropbacks,games,total_epa,epa_per_dropback,positive_epa_rate,sacks,scrambles,penalty_rows,identity_fallbacks,league_dropbacks,league_epa_per_dropback,epa_above_average_per_dropback,epa_above_average,schedule_adjustment_total,schedule_adjustment_per_dropback,opponent_adjusted_epa_per_dropback,opponent_adjusted_epa_above_average
2024,00-0038579,A.O'Connell,255,9,6.957532488460273,0.027284441131216756,0.45098039215686275,10,3,2,0,20116,0.05235087245648106,-0.025066431325264305,-6.391939987942398,-1.4160971590236169,-0.005553322192249478,0.02173111893896728,-7.808037146966015
2024,00-0036971,T.Lawrence,314,10,0.8311977563876098,0.0026471266126993943,0.43312101910828027,18,13,2,0,20116,0.05235087245648106,-0.04970374584378166,-15.606976194947443,2.6322711601612565,0.008383029172488078,0.011030155785187472,-12.974705034786187
2024,00-0029263,R.Wilson,387,11,3.1340429312891853,0.008098302148034071,0.42377260981912146,33,20,6,0,20116,0.05235087245648106,-0.04425257030844699,-17.125744709368988,0.20020458105451844,0.0005173244988488848,0.008615626646882956,-16.92554012831447
2024,00-0023459,A.Rodgers,640,17,3.2855196257955948,0.005133624415305617,0.4328125,40,16,12,0,20116,0.05235087245648106,-0.04721724804117544,-30.219038746352282,-0.13358087409954633,-0.00020872011578054115,0.004924904299525076,-30.35261962045183
2024,00-0036972,M.Jones,290,10,-1.204768958323846,-0.004154375718358089,0.4206896551724138,14,14,1,0,20116,0.05235087245648106,-0.05650524817483915,-16.386521970703352,0.5213022099070425,0.0017975938272656636,-0.0023567818910924256,-15.86521976079631
2024,00-0034771,M.Rudolph,249,8,2.9692487740900413,0.011924693871847556,0.4819277108433735,11,13,0,0,20116,0.05235087245648106,-0.0404261785846335,-10.066118467573745,-3.572595708543096,-0.014347773929891951,-0.002423080058044395,-13.63871417611684
2024,00-0039851,D.Maye,416,13,1.2279524613559243,0.0029518088013363564,0.4807692307692308,34,45,8,0,20116,0.05235087245648106,-0.0493990636551447,-20.550010480540195,-2.2842199638005,-0.005490913374520433,-0.0025391045731840765,-22.834230444340694
2024,00-0026158,J.Flacco,269,7,4.050267898661813,0.015056757987590383,0.46096654275092935,18,3,3,0,20116,0.05235087245648106,-0.03729411446889068,-10.032116792131593,-6.395457847358357,-0.023774936235532926,-0.008718178247942543,-16.42757463948995
2024,00-0039163,C.Stroud,620,17,-4.369104051435761,-0.007046942018444775,0.42258064516129035,52,37,8,0,20116,0.05235087245648106,-0.059397814474925835,-36.82664497445402,-5.1543600329348855,-0.008313483924088524,-0.015360425942533298,-41.9810050073889
2024,00-0039150,B.Young,450,14,-11.356573473976056,-0.025236829942169012,0.4066666666666667,29,37,8,0,20116,0.05235087245648106,-0.07758770239865007,-34.91446607939253,2.3062265745734423,0.005124947943496538,-0.020111881998672473,-32.60823950481909
2024,00-0039918,C.Williams,676,17,-30.44836130489553,-0.04504195459304073,0.40532544378698226,68,50,4,0,20116,0.05235087245648106,-0.09739282704952179,-65.83755108547673,4.854416158334128,0.007181088991618532,-0.0378608656014222,-60.98313492714261
2024,00-0033077,D.Prescott,311,8,-15.198715209329077,-0.04887046691102597,0.4212218649517685,21,6,3,0,20116,0.05235087245648106,-0.10122133936750703,-31.479836543294688,1.3685719824462286,0.004400552998219384,-0.04446991391280659,-30.11126456084846
2024,00-0031503,J.Winston,327,9,-23.95938729454834,-0.07327029753684508,0.42201834862385323,24,8,4,0,20116,0.05235087245648106,-0.12562116999332615,-41.078122587817646,3.5820855868268815,0.010954390173782512,-0.06231590736306257,-37.49603700099077
2024,00-0035710,D.Jones,381,10,-27.942026890727288,-0.07333865325650207,0.4304461942257218,29,15,4,0,20116,0.05235087245648106,-0.12568952571298314,-47.88770929664658,-0.796583443251984,-0.002090770192262425,-0.0754294234487645,-48.68429273989856
2024,00-0039164,A.Richardson,297,11,-34.007927177258786,-0.11450480531063564,0.367003367003367,14,21,3,0,20116,0.05235087245648106,-0.1668556777671167,-49.55613629683366,3.254524547859895,0.010957995110639378,-0.10354681019999626,-46.30161174897376
2024,00-0038476,T.DeVito,54,2,-6.1055295318656135,-0.11306536170121506,0.3888888888888889,6,4,0,0,20116,0.05235087245648106,-0.16541623415769613,-8.93247664451559,0.3960144155165293,0.0073336002873431345,-0.10573176141387193,-8.536462228999062
2024,00-0033662,C.Rush,324,11,-34.90090198894915,-0.10771883329922577,0.404320987654321,13,4,4,0,20116,0.05235087245648106,-0.16006970575570684,-51.86258466484901,-0.07844122178438395,-0.00024210253637155541,-0.10796093583559732,-51.94102588663339
2024,00-0035993,T.Huntley,162,5,-14.480671191320349,-0.08938685920568117,0.3950617283950617,15,15,5,0,20116,0.05235087245648106,-0.14173773166216222,-22.96151252927028,-3.1143759847750982,-0.019224543115895668,-0.10861140232157683,-26.075888514045378
2024,00-0035289,G.Minshew II,343,10,-42.38802869492164,-0.12358025858577737,0.4489795918367347,29,11,4,0,20116,0.05235087245648106,-0.17593113104225844,-60.34437794749464,1.3095544316083891,0.003817942949295595,-0.11976231563648178,-59.03482351588625
2024,00-0035704,D.Lock,202,7,-25.175172898342595,-0.12462956880367622,0.4306930693069307,12,10,1,0,20116,0.05235087245648106,-0.17698044126015727,-35.75004913455177,-0.35458815733861027,-0.0017553869175178725,-0.1263849557211941,-36.104637291890384
2024,00-0027973,A.Dalton,173,6,-25.039808882843914,-0.144738779669618,0.4161849710982659,7,6,1,0,20116,0.05235087245648106,-0.19708965212609908,-34.09650981781514,-1.5601840424291393,-0.009018404869532598,-0.1537571845391506,-35.65669386024428
2024,00-0039152,W.Levis,362,12,-59.634115467870984,-0.16473512560185355,0.3674033149171271,41,20,3,0,20116,0.05235087245648106,-0.21708599805833462,-78.58513129711713,3.6694473872041735,0.010136594992276723,-0.15459853060957682,-74.91568390991296
2024,00-0033119,J.Brissett,187,7,-32.43579831926582,-0.17345346694794556,0.40641711229946526,18,9,4,0,20116,0.05235087245648106,-0.22580433940442662,-42.22541146862778,-0.28763356086765013,-0.0015381473843189847,-0.17499161433226454,-42.51304502949543
2024,00-0038122,D.Ridder,100,5,-20.709902239864256,-0.20709902239864256,0.39,10,6,0,0,20116,0.05235087245648106,-0.2594498948551236,-25.944989485512362,-1.6386988499296595,-0.016386988499296595,-0.22348601089793915,-27.583688335442023
2024,00-0033537,D.Watson,270,7,-57.021373468227715,-0.2111902721045471,0.34444444444444444,33,21,5,0,20116,0.05235087245648106,-0.2635411445610282,-71.1561090314776,-4.219744856365771,-0.01562868465320656,-0.22681895675775365,-75.37585388784336
2024,00-0036898,D.Mills,39,4,-9.323158805782441,-0.23905535399442157,0.358974358974359,2,1,0,0,20116,0.05235087245648106,-0.29140622645090264,-11.364842831585202,0.43542552869514256,0.011164757146029297,-0.22789059684839227,-10.929417302890059
2024,00-0034177,T.Boyle,53,3,-13.628598082286771,-0.25714336004314664,0.37735849056603776,2,2,0,0,20116,0.05235087245648106,-0.3094942324996277,-16.403194322480267,0.3694669501040568,0.006971074530265222,-0.2501722855128814,-16.033727372376212
2024,00-0038550,H.Hooker,11,3,-2.4966237844988752,-0.22696579859080684,0.36363636363636365,1,1,1,0,20116,0.05235087245648106,-0.2793166710472879,-3.0724833815201666,-0.2892490083150069,-0.026295364392273354,-0.2532611629830802,-3.3617323898351734
2024,00-0032950,C.Wentz,24,2,-7.00526359975478,-0.2918859833231158,0.25,4,1,0,0,20116,0.05235087245648106,-0.3442368557795969,-8.261684538710325,0.6126038526971754,0.025525160529048976,-0.26636082279406686,-7.64908068601315
2024,00-0039376,S.Rattler,263,7,-72.93719525641929,-0.2773277386175638,0.38022813688212925,22,14,9,0,20116,0.05235087245648106,-0.3296786110740449,-86.7054747124738,2.071376077422674,0.007875954667006364,-0.26945178395055747,-84.63409863505113
2024,00-0037012,T.Lance,47,3,-13.448770277925579,-0.2861440484665017,0.3617021276595745,4,2,0,0,20116,0.05235087245648106,-0.3384949209229828,-15.90926128338019,0.2043967277994972,0.004348866548925472,-0.28179518191757624,-15.704864555580691
2024,00-0038998,J.Haener,50,6,-16.50477038436612,-0.33009540768732243,0.28,6,5,0,0,20116,0.05235087245648106,-0.3824462801438035,-19.122314007190177,0.8847682172636689,0.017695364345273377,-0.31240004334204907,-18.237545789926507
2024,00-0034827,D.Moore,1,1,-0.44727218337357044,-0.44727218337357044,0.0,0,0,0,0,20116,0.05235087245648106,-0.4996230558300515,-0.4996230558300515,0.049790535811798105,0.049790535811798105,-0.39748164756177234,-0.4498325200182534
2024,00-0033009,T.Boyd,1,1,-0.43441603682003915,-0.43441603682003915,0.0,0,0,0,0,20116,0.05235087245648106,-0.4867669092765202,-0.4867669092765202,0.025467697878226184,0.025467697878226184,-0.408948338941813,-0.46129921139829405
2024,00-0036309,D.Mooney,1,1,-0.42381819686852396,-0.42381819686852396,0.0,0,0,0,0,20116,0.05235087245648106,-0.476169069325005,-0.476169069325005,0.007862835854160794,0.007862835854160794,-0.41595536101436315,-0.4683062334708442
2024,00-0036626,D.Brown,1,1,-0.42986037069931626,-0.42986037069931626,0.0,0,0,0,0,20116,0.05235087245648106,-0.48221124315579733,-0.48221124315579733,-0.0010968285175086197,-0.0010968285175086197,-0.4309571992168249,-0.483308071673306
2024,00-0026300,J.Johnson,4,3,-1.8097355109639466,-0.45243387774098665,0.25,1,0,0,0,20116,0.05235087245648106,-0.5047847501974677,-2.019139000789871,0.01790553281305251,0.004476383203263127,-0.44795749453772354,-2.0012334679768182
2024,00-0037327,S.Thompson,40,2,-17.972042848211736,-0.4493010712052934,0.3,6,1,1,0,20116,0.05235087245648106,-0.5016519436617745,-20.066077746470977,-0.16180140933780776,-0.004045035233445194,-0.45334610643873857,-20.227879155808786
2024,00-0036849,T.Atwell,1,1,-0.5111013762652874,-0.5111013762652874,0.0,0,0,0,0,20116,0.05235087245648106,-0.5634522487217685,-0.5634522487217685,0.01905459021288174,0.01905459021288174,-0.49204678605240565,-0.5443976585088868
2024,00-0039916,R.Pearsall,1,1,-0.5309751115273684,-0.5309751115273684,0.0,0,0,0,0,20116,0.05235087245648106,-0.5833259839838495,-0.5833259839838495,0.03617810399253194,0.03617810399253194,-0.49479700753483646,-0.5471478799913175
2024,00-0038108,B.Zappe,33,1,-17.13865660532574,-0.5193532304644163,0.30303030303030304,1,1,0,0,20116,0.05235087245648106,-0.5717041029208974,-18.866235396389612,0.09422360457786606,0.00285526074478382,-0.5164979697196325,-18.772011791811746
2024,00-0038583,D.Thompson-Robinson,132,6,-68.4755225352128,-0.518753958600097,0.29545454545454547,8,6,8,0,20116,0.05235087245648106,-0.571104831056578,-75.3858376994683,-1.8540895355584515,-0.014046132845139784,-0.5328000914452368,-77.23992723502676
2024,00-0032434,B.Allen,33,2,-18.46293450144508,-0.559482863680154,0.3333333333333333,2,1,0,0,20116,0.05235087245648106,-0.611833736136635,-20.190513292508953,0.5040440711346343,0.015274062761655586,-0.5442088009184984,-19.68646922137432
2024,00-0037276,T.Chandler,1,1,-0.5984916715533473,-0.5984916715533473,0.0,1,0,0,0,20116,0.05235087245648106,-0.6508425440098283,-0.6508425440098283,-0.005208992445917104,-0.005208992445917104,-0.6037006639992644,-0.6560515364557454
2024,00-0038582,C.Tune,2,1,-1.1280186781659722,-0.5640093390829861,0.5,0,0,0,0,20116,0.05235087245648106,-0.6163602115394672,-1.2327204230789344,-0.08611178589724779,-0.04305589294862389,-0.60706523203161,-1.3188322089761821
2024,00-0034401,M.White,11,1,-7.152866298856679,-0.6502605726233345,0.18181818181818182,0,0,0,0,20116,0.05235087245648106,-0.7026114450798155,-7.728725895877971,-0.4736148224348628,-0.04305589294862389,-0.6933164655719584,-8.202340718312833
2024,00-0033897,J.Mixon,1,1,-0.7261459626606666,-0.7261459626606666,0.0,0,0,0,0,20116,0.05235087245648106,-0.7784968351171476,-0.7784968351171476,-0.03590240184744039,-0.03590240184744039,-0.762048364508107,-0.814399236964588
2024,00-0033357,T.Hill,4,3,-3.2176933154271543,-0.8044233288567886,0.25,0,0,0,0,20116,0.05235087245648106,-0.8567742013132696,-3.4270968052530786,-0.034070505814982444,-0.008517626453745611,-0.8129409553105342,-3.461167311068061
2024,00-0037077,S.Howell,19,1,-16.28041466396543,-0.8568639296823911,0.10526315789473684,4,1,0,0,20116,0.05235087245648106,-0.9092148021388722,-17.27508124063857,0.5110154806381342,0.02689555161253338,-0.8299683780698577,-16.764065760000435
2024,00-0031800,T.Heinicke,10,4,-9.025122956372797,-0.9025122956372797,0.2,3,2,0,0,20116,0.05235087245648106,-0.9548631680937608,-9.548631680937609,-0.09505677531366154,-0.009505677531366153,-0.9120179731686459,-9.64368845625127
2024,00-0037324,C.Oladokun,2,1,-1.9449417039286345,-0.9724708519643173,0.0,1,1,0,0,20116,0.05235087245648106,-1.0248217244207982,-2.0496434488415964,0.0588846807918857,0.02944234039594285,-0.9430285115683744,-1.9907587680497107
2024,00-0036880,P.Sewell,1,1,-0.9758530937833712,-0.9758530937833712,0.0,1,0,0,0,20116,0.05235087245648106,-1.028203966239852,-1.028203966239852,0.01884545053547284,0.01884545053547284,-0.9570076432478983,-1.0093585157043792
2024,00-0039337,M.Nabers,1,1,-0.9637323682836723,-0.9637323682836723,0.0,0,0,0,0,20116,0.05235087245648106,-1.0160832407401532,-1.0160832407401532,-0.0018950985392081345,-0.0018950985392081345,-0.9656274668228804,-1.0179783392793613
2024,00-0034521,A.Lazard,1,1,-1.0107955927378498,-1.0107955927378498,0.0,0,0,0,0,20116,0.05235087245648106,-1.0631464651943308,-1.0631464651943308,-0.002072627873113445,-0.002072627873113445,-1.0128682206109632,-1.0652190930674441
2024,00-0033307,K.Bourne,1,1,-1.3199654843192548,-1.3199654843192548,0.0,0,0,0,0,20116,0.05235087245648106,-1.3723163567757357,-1.3723163567757357,-0.012575550255958854,-0.012575550255958854,-1.3325410345752136,-1.3848919070316945
2024,00-0034960,J.Meyers,1,1,-1.5676263889763504,-1.5676263889763504,0.0,1,0,0,0,20116,0.05235087245648106,-1.6199772614328314,-1.6199772614328314,-0.02982226948363823,-0.02982226948363823,-1.5974486584599887,-1.6497995309164697
2024,00-0034844,S.Barkley,1,1,-1.659953220529728,-1.659953220529728,0.0,1,0,0,0,20116,0.05235087245648106,-1.712304092986209,-1.712304092986209,-0.025302406415039273,-0.025302406415039273,-1.6852556269447674,-1.7376064994012483
2024,00-0032943,R.Dixon,1,1,-1.8986855424009264,-1.8986855424009264,0.0,0,0,0,0,20116,0.05235087245648106,-1.9510364148574073,-1.9510364148574073,-0.05859459832850594,-0.05859459832850594,-1.9572801407294322,-2.0096310131859134
2024,00-0035719,D.Samuel,1,1,-2.089831991296666,-2.089831991296666,0.0,1,0,0,0,20116,0.05235087245648106,-2.142182863753147,-2.142182863753147,0.012264222007228811,0.012264222007228811,-2.077567769289437,-2.129918641745918
2024,00-0032399,M.Killebrew,1,1,-2.6777201897348277,-2.6777201897348277,0.0,0,0,0,0,20116,0.05235087245648106,-2.7300710621913087,-2.7300710621913087,0.009755189383264739,0.009755189383264739,-2.667965000351563,-2.720315872808044
2024,00-0034162,J.Scott,1,1,-2.7066063629463315,-2.7066063629463315,0.0,0,0,0,0,20116,0.05235087245648106,-2.7589572354028125,-2.7589572354028125,-0.04072317578316506,-0.04072317578316506,-2.7473295387294967,-2.7996804111859777
2024,00-0028872,J.Hekker,2,2,-5.712034730240703,-2.8560173651203513,0.0,0,0,0,0,20116,0.05235087245648106,-2.9083682375768323,-5.8167364751536645,0.040246690700694567,0.020123345350347283,-2.835894019770004,-5.77648978445297
2024,00-0029692,B.Anger,2,2,-5.6870228089392185,-2.8435114044696093,0.0,0,0,0,0,20116,0.05235087245648106,-2.89586227692609,-5.79172455385218,-0.018054998629870384,-0.009027499314935192,-2.8525389037845446,-5.809779552482051
2024,00-0030279,K.Allen,1,1,-5.911163269076496,-5.911163269076496,0.0,0,0,0,0,20116,0.05235087245648106,-5.963514141532977,-5.963514141532977,0.04144876039821632,0.04144876039821632,-5.86971450867828,-5.922065381134761
